date,close,rzmre_total,factor_ma,z,signal_raw,pos,ret,strat_ret,index_nav,strat_nav
2021-03-26,5425.7543,58745674007.0,66423573939.6,-1.946282612671894,-1,-1,0.02025101944164498,-0.02025101944164498,0.9498563430404843,1.0294315468816413
2021-03-29,5436.1515,60266415982.0,65751585125.95,-1.77431357861959,-1,-1,0.0019162681214666133,-0.0019162681214666133,0.9516765224706256,1.0274588800251199
2021-03-30,5463.4299,58190349265.0,64701418161.3,-1.6764758526573653,-1,-1,0.005017961695879869,-0.005017961695879869,0.9564519988072514,1.0223031307210622
2021-03-31,5433.6977,53646511674.0,63720342619.2,-1.5890850785884936,-1,-1,-0.005442039258159115,0.005442039258159115,0.9512469494811976,1.027866544492185
2021-04-01,5487.6981,54737362726.0,62302275219.35,-1.5612940063830398,-1,-1,0.009938057466833294,-0.009938057466833294,0.9607004963302916,1.0176515477047863
2021-04-02,5524.692,61089925675.0,61740009519.65,-1.4565462456203095,-1,-1,0.006741241833256195,-0.006741241833256195,0.9671768107053834,1.0107913125197208
2021-04-06,5527.4872,59679016162.0,60552588714.95,-1.4366871671727106,-1,-1,0.0005059467568508946,-0.0005059467568508946,0.9676661506760612,1.0102799059332983
2021-04-07,5509.2748,61483079547.0,59837277946.4,-1.3810092339906017,-1,-1,-0.0032948787289818204,0.0032948787289818204,0.9644778080594429,1.0136086557056758
2021-04-08,5509.0241,62346411589.0,60187228881.7,-1.2247381652328273,-1,-1,-4.550508172151968e-05,4.550508172151968e-05,0.9644339194179686,1.0136547800503872
2021-04-09,5457.5934,54941907280.0,59538826744.3,-1.1927696015136808,-1,-1,-0.009335718825408623,0.009335718825408623,0.9554302355205957,1.0231179760629692
2021-04-12,5365.0545,60335802271.0,59249003791.85,-1.1333516224776192,-1,-1,-0.01695599016225713,0.01695599016225713,0.9392299698463855,1.0404659543999213
2021-04-13,5350.8719,49487393055.0,58255617325.5,-1.1793072488813532,-1,-1,-0.0026435146185374014,0.0026435146185374014,0.9367471016909281,1.043216441360468
2021-04-14,5408.4332,52415471737.0,57929008656.9,-1.1605815565223716,-1,-1,0.010757368345895246,-0.010757368345895246,0.9468240353107672,1.0319941778362596
2021-04-15,5382.6199,51199411311.0,57562772551.15,-1.1759195539398264,-1,-1,-0.004772787061509964,0.004772787061509964,0.9423050458055093,1.03691966629579
2021-04-16,5420.676,53004521601.0,57218803601.75,-1.1964109350984016,-1,-1,0.007070181567158551,-0.007070181567158551,0.948967313571004,1.0295884559845214
2021-04-19,5533.776,74121023492.0,57885624706.05,-1.0396009284314784,-1,-1,0.020864556376363197,-0.020864556376363197,0.968767095584332,1.0081065496001795
2021-04-20,5526.5316,71179539394.0,58326945821.85,-0.8878427725725268,0,-1,-0.0013091241857277058,0.0013091241857277058,0.9674988591491654,1.0094262862660517
2021-04-21,5532.139,60262452331.0,58303605231.8,-0.841599229765174,0,0,0.0010146327580937697,-0.0013146327580937697,0.9684805151850765,1.0080992614032454
2021-04-22,5536.2794,61689386919.0,58385095684.0,-0.7603127484824417,0,0,0.0007484266031638764,0.0,0.9692053517672868,1.0080992614032454
2021-04-23,5560.1726,65240198863.0,59203092744.05,-0.41785782671448846,0,0,0.0043157503936668284,0.0,0.9733882001457205,1.0080992614032454
2021-04-26,5512.8362,80835531423.0,60307585614.85,0.109263326356838,0,0,-0.008513476721927704,-0.0,0.9651012823623808,1.0080992614032454
2021-04-27,5515.4807,61973062934.0,60392917962.45,0.3082073740004536,0,0,0.0004796986349786536,0.0,0.9655642401301462,1.0080992614032454
2021-04-28,5548.4915,68802621772.0,60923531587.8,0.8000843271950248,0,0,0.005985117489396785,0.0,0.9713432555508853,1.0080992614032454
2021-04-29,5572.6645,70789380183.0,61780675013.25,1.558986755227639,1,0,0.0043566796488738735,0.0,0.9755750869444147,1.0080992614032454
2021-04-30,5544.2558,72466313361.0,62667122545.0,2.0985319589331577,1,1,-0.005097866559165665,-0.0003,0.9706017353327256,1.0077968316248245
2021-05-06,5510.0088,78916749343.0,63558463728.4,2.3543887589065995,1,1,-0.006177023794609271,-0.006177023794609271,0.9646063053184863,1.001571646615746
2021-05-07,5445.0913,77852564767.0,64467141158.65,2.35727733563075,1,1,-0.011781741618996922,-0.011781741618996922,0.9532415630651687,0.9897713882624061
2021-05-10,5454.5386,74932634932.0,65139618927.9,2.2093773572465736,1,1,0.001735012230189792,0.001735012230189792,0.954895448835412,0.9914886537261333
2021-05-11,5473.0722,72812651478.0,65662930922.35,2.0467265644547847,1,1,0.0033978309366073933,0.0033978309366073933,0.9581400221326906,0.9948575645470591
2021-05-12,5511.4702,65558794228.0,66193775269.75,1.9123978581779326,1,1,0.0070158036650787015,0.0070158036650787015,0.9648621444116277,1.0018372898946397
2021-05-13,5460.0805,67852805384.0,66569625425.4,1.7633215979541468,1,1,-0.009324136416450135,-0.009324136416450135,0.955865638154065,0.9924960223365754
2021-05-14,5562.1592,83221330905.0,68256322317.9,1.954897602789227,1,1,0.01869545696258501,0.01869545696258501,0.9737359830541882,1.0110511890077056
2021-05-17,5611.832,83831063709.0,69827101916.5,2.0387988815036557,1,1,0.008930488720998886,0.008930488720998886,0.9824319212680843,1.0200803702474914
2021-05-18,5622.2737,72677560625.0,70901009382.2,1.9884601890324565,1,1,0.001860657981208158,0.001860657981208158,0.9842598910633854,1.021978390929866
2021-05-19,5612.1951,77865324504.0,72144049527.35,1.9802746720153623,1,1,-0.0017926199501813178,-0.0017926199501813178,0.9824954871465019,1.020146372077631
2021-05-20,5614.1626,75447656895.0,72210381197.5,1.7558363878019132,1,1,0.0003505758379640511,0.0003505758379640511,0.9828399263252042,1.020504010746868
2021-05-21,5582.6059,68962527038.0,72099530579.7,1.5479520272644849,1,1,-0.005620909519079453,-0.005620909519079453,0.9773154720275915,1.0147678500386021
2021-05-24,5611.1166,73967996039.0,72784807765.1,1.5275492629605743,1,1,0.005107059411089798,0.005107059411089798,0.9823066802066137,1.0199503297372132
2021-05-25,5736.1304,91620358405.0,74281356339.4,1.6623880529951653,1,1,0.02227966533434711,0.02227966533434711,1.0041921442973105,1.0426744817414153
2021-05-26,5744.1603,90771050115.0,75557898902.0,1.7281187431422336,1,1,0.0013998810068891476,0.0013998810068891476,1.0055978938073795,1.0441341019447732
2021-05-27,5776.2073,85370036618.0,75784624161.75,1.5938620493234192,1,1,0.005579057395038278,0.005579057395038278,1.0112081821732606,1.0499593860276397
2021-05-28,5764.9983,94215901170.0,77396766073.55,1.7256828978355385,1,1,-0.0019405466974843355,-0.0019405466974843355,1.0092458854748751,1.047921890808591
2021-05-31,5809.3676,95044452743.0,78708857622.1,1.7816978260306273,1,1,0.0076963249061148264,0.0076963249061148264,1.0170133697196493,1.0559870381564842
2021-06-01,5825.5946,95349068959.0,79936842060.9,1.8064586635687505,1,1,0.0027932472374447848,0.0027932472374447848,1.019854139505063,1.0589366710335923
2021-06-02,5767.1111,87943241797.0,80710688482.7,1.7495566123808188,1,1,-0.010039061077130262,-0.010039061077130262,1.0096157615088077,1.0483059411162732
2021-06-03,5740.7292,83780543663.0,80953878198.7,1.6181322293072098,1,1,-0.004574543396606345,-0.004574543396606345,1.0049972303938879,1.0435104200957166
2021-06-04,5768.971,81514324033.0,81136966162.0,1.49823177194253,1,1,0.004919549244719601,0.004919549244719601,1.0099413637596175,1.0486440209947556
2021-06-07,5780.222,84865273772.0,81633598104.0,1.450337469111355,1,1,0.0019502611470918474,0.0019502611470918474,1.011911013162199,1.0506891506860319
2021-06-08,5739.3911,86110645055.0,82298497782.85,1.4440352025977403,1,1,-0.0070638982378185,-0.0070638982378185,1.0047629767394932,1.0432671894460057
2021-06-09,5747.4571,73152748417.0,82678195492.3,1.3994468270817912,1,1,0.0014053755632719156,0.0014053755632719156,1.0061750460738832,1.0447333716600165
2021-06-10,5797.1855,87981706774.0,83684640561.8,1.4888460296678323,1,1,0.00865224378969276,0.00865224378969276,1.0148807178676198,1.0537726594868466
2021-06-11,5755.7328,94962541759.0,84271701104.5,1.4860996310272114,1,1,-0.007150487076875489,-0.007150487076875489,1.0076238264099373,1.0462376717032211
2021-06-15,5699.5462,85258258623.0,84343060850.2,1.3785375956683374,1,1,-0.009761849959400437,-0.009761849959400437,0.9977875538010066,1.036024456530182
2021-06-16,5598.9779,73551008366.0,84386733237.25,1.275489942749997,1,1,-0.017644966190466183,-0.017644966190466183,0.9801816261489199,1.0177438400222107
2021-06-17,5643.38,77280659625.0,84357499993.3,1.162678512411256,1,1,0.007930393867066288,0.007930393867066288,0.9879548525055424,1.0258149495293674
2021-06-18,5669.4488,89463959533.0,85058315125.2,1.228731168141774,1,1,0.004619359320123806,0.004619359320123806,0.9925185709613255,1.0305535573771982
2021-06-21,5690.6488,88562731033.0,86038325324.95,1.3834942496398375,1,1,0.00373934058633707,0.00373934058633707,0.9962299359364144,1.034407148120693
2021-06-22,5725.3005,86844364164.0,86682143731.2,1.4748306317019464,1,1,0.006089235378574198,0.006089235378574198,1.0022962145075132,1.0407058967228795
2021-06-23,5760.1769,96553014771.0,86928776549.5,1.4580138234342794,1,1,0.006091627854293513,0.006091627854293513,1.00840183004606,1.047045489751484
2021-06-24,5745.7568,84339919184.0,86607220002.95,1.2820005282361353,1,1,-0.002503412699009333,-0.002503412699009333,1.0058773840990185,1.0444243027759996
2021-06-25,5812.0835,93901769687.0,87033806656.4,1.3717967897512597,1,1,0.011543596833057723,0.011543596833057723,1.0174888270845484,1.0564807158498932
2021-06-28,5839.2722,96064050819.0,87126214138.85,1.3379308866534223,1,1,0.004677961010023379,0.004677961010023379,1.0222486001457842,1.0614228914464807
2021-06-29,5785.4997,85909121307.0,86669447567.05,1.0879387920330759,1,1,-0.009208767489893743,-0.009208767489893743,1.0128349504701724,1.0516484948306994
2021-06-30,5834.1879,89553023985.0,86379645318.35,0.8873312231349764,0,1,0.00841555656808679,0.00841555656808679,1.0213585202899895,1.0604987022286905
2021-07-01,5801.888,93423827242.0,86653674590.6,0.931878672807112,0,0,-0.0055363146600060364,-0.005836314660006036,1.015703958140986,1.0543092981059559
2021-07-02,5687.291,83768426713.0,86653068743.1,0.8582347694034669,0,0,-0.019751673937862924,-0.0,0.9956421047423883,1.0543092981059559
2021-07-05,5720.7393,85140899406.0,86834397511.75,0.8924297385366801,0,0,0.0058812358994817515,0.0,1.0014977108318348,1.0543092981059559
2021-07-06,5710.2377,95309473637.0,87356607505.0,1.146132343077491,1,0,-0.001835706794050318,-0.0,0.999659254679835,1.0543092981059559
2021-07-07,5781.4765,95309613202.0,87816555912.35,1.3823021885285998,1,1,0.01247562776589839,-0.0003,1.012130631433956,1.053993005316524
2021-07-08,5748.9753,108732539887.0,89595545485.85,2.3686720293002317,1,1,-0.0056216089436668115,-0.0056216089436668115,1.0064408288241278,1.0480678688112743
2021-07-09,5752.113,99922891098.0,90192604702.05,2.358914065560652,1,1,0.0005457842200158325,0.0005457842200158325,1.0069901283468796,1.0486398877155771
2021-07-12,5839.8959,123355406071.0,91612247917.65,2.59564301238395,1,1,0.015260983224773206,0.015260983224773206,1.0223577878030936,1.0646431634508327
2021-07-13,5861.0727,112487048969.0,92973687434.95,2.6258151320497323,1,1,0.0036262290223356697,0.0036262290223356697,1.026065091284436,1.0685038033885694
2021-07-14,5798.9801,106806246278.0,94636449330.55,2.6485562133558767,1,1,-0.010594067533064355,-0.010594067533064355,1.015194888414049,1.0571840019361347
2021-07-15,5845.1459,103305725850.0,95937702641.8,2.519269127985004,1,1,0.007961020593949097,0.007961020593949097,1.023276875827585,1.0656002655471417
2021-07-16,5795.5313,109155593272.0,96922284328.75,2.3231719546358756,1,1,-0.008488171355996554,-0.008488171355996554,1.0145911263609315,1.056555267896182
2021-07-19,5798.3069,97223234754.0,97355309514.8,2.0564077931287406,1,1,0.0004789207160351694,0.0004789207160351694,1.0150770350696512,1.0570612741016137
2021-07-20,5805.9297,80629691287.0,97044575870.95,1.7156274648428473,1,1,0.0013146596293480695,0.0013146596293480695,1.0164115158683356,1.0584509498844223
2021-07-21,5875.6775,115481138145.0,97990982039.65,1.6978961236814551,1,1,0.01201320091767566,0.01201320091767566,1.0286218716235012,1.0711663338068886
2021-07-22,5898.5265,120202483588.0,99784110259.85,1.8241002932397785,1,1,0.003888743042823606,0.003888743042823606,1.0326219177704732,1.075331824435187
2021-07-23,5833.6449,125919151536.0,101384979352.3,1.8637843889239836,1,1,-0.010999628466533129,-0.010999628466533129,1.021263460328599,1.0635035738881609
2021-07-26,5694.9198,125532837423.0,102858418682.5,1.8577726864451454,1,1,-0.02378017558113632,-0.02378017558113632,0.9969776359273861,1.0382132721699344
2021-07-27,5517.6481,134711335005.0,105298529367.4,1.9744518751883287,1,1,-0.031128041522200056,-0.031128041522200056,0.9659436746795336,1.0058957263249295
2021-07-28,5481.8945,94020840186.0,105521920177.45,1.7661787531030413,1,1,-0.006479862316699725,-0.006479862316699725,0.9596844926619232,0.9993776605133873
2021-07-29,5618.9424,107418619180.0,106221659774.35,1.6678905128225603,1,1,0.02500009805004444,0.02500009805004444,0.9836766990755784,1.024362200015246
2021-07-30,5607.7476,114081942867.0,107737335582.05,1.698021237020449,1,1,-0.0019923322225193774,-0.0019923322225193774,0.9817168882914686,1.0223213301966247
2021-08-02,5727.72,139758949808.0,110468238102.15,1.869751274126391,1,1,0.02139404419699642,0.02139404419699642,1.0027197827885141,1.0441929179183835
2021-08-03,5699.8084,119993105528.0,111702419696.7,1.8242025848050167,1,1,-0.00487307340442622,-0.00487307340442622,0.9978334556829154,1.0391044891809853
2021-08-04,5780.6158,116547446524.0,112764311362.8,1.7733771716910687,1,1,0.014177213395453636,0.014177213395453636,1.011979953517255,1.053836095264278
2021-08-05,5748.7541,114889289664.0,113072148851.65,1.6355301581165465,1,1,-0.005511817616386083,-0.005511817616386083,1.0064021045820288,1.0480275429096169
2021-08-06,5738.1969,110048207312.0,113578414662.35,1.5512762977953325,1,1,-0.0018364326976518797,-0.0018364326976518797,1.0045539148501887,1.0461029108617779
2021-08-09,5785.8298,112036430752.0,113012465896.4,1.3458764702434056,1,1,0.008301022225291721,0.008301022225291721,1.012892739223864,1.0547866343747838
2021-08-10,5837.2584,113420716502.0,113059149273.05,1.2409267151862076,1,1,0.00888871636009747,0.00888871636009747,1.021896055486027,1.0641623335881631
2021-08-11,5841.8049,111478400248.0,113292756971.55,1.168725549793236,1,1,0.0007788759188731564,0.0007788759188731564,1.0226919857152366,1.0649911840035668
2021-08-12,5824.1754,114144137620.0,113834677560.05,1.146825882814684,1,1,-0.003017817318753613,-0.003017817318753613,1.0196056881289945,1.061777235164161
2021-08-13,5804.7324,110641680637.0,113908981928.3,1.0618634923135166,1,1,-0.00333832665822531,-0.00333832665822531,1.0162019112794354,1.0582326759149157
2021-08-16,5779.8252,103400292598.0,114217834820.5,1.0251671812806122,1,1,-0.00429084379496969,-0.00429084379496969,1.0118415476139857,1.0536919648038319
2021-08-17,5646.55,103717423574.0,115372221434.85,1.152992862345862,1,1,-0.023058690425447503,-0.023058690425447503,0.9885098066079491,1.0293952079836388
2021-08-18,5703.6281,100659061819.0,114631117618.55,0.9567428857127819,0,1,0.010108491025493382,0.010108491025493382,0.9985021491166577,1.0398008402052272
2021-08-19,5694.725,99981647277.0,113620075803.0,0.6812296420075052,0,0,-0.0015609538076298834,-0.0018609538076298834,0.9969435333850675,1.0378658188724705
2021-08-20,5626.2403,99409568148.0,112294596633.6,0.2713302730506616,0,0,-0.012025988963470624,-0.0,0.9849543014553752,1.0378658188724705
2021-08-23,5730.8049,116604765931.0,111848193059.0,0.025055216491819556,0,0,0.018585164234808715,0.0,1.0032598389117047,1.0378658188724705
2021-08-24,5786.1531,124833450670.0,111354298842.25,-0.27534572329697454,0,0,0.00965801505474384,0.0,1.0129493375397338,1.0378658188724705
2021-08-25,5816.8131,111268180181.0,112216665842.0,-0.09027401715388099,0,0,0.005298857370365839,0.0,1.0183168116027634,1.0378658188724705
2021-08-26,5733.4157,118550255045.0,112773247635.25,0.021933114274470856,0,0,-0.01433730095264718,-0.0,1.0037168970096746,1.0378658188724705
2021-08-27,5757.1462,112444619629.0,112691381473.35,-0.26038518942066186,0,0,0.00413898123591494,0.0,1.0078712624125683,1.0378658188724705
2021-08-30,5762.8429,140077609101.0,112707314438.0,-0.400071537381659,0,0,0.0009895006661460037,0.0,1.0088685516981148,1.0378658188724705
2021-08-31,5759.2564,127659915287.0,113090654925.95,-0.08285495956817,0,0,-0.0006223490839910584,-0.0,1.0082406832790982,1.0378658188724705
2021-09-01,5761.8693,151156037340.0,114821084466.75,1.5768873786483897,1,0,0.0004536870419591388,0.0,1.008698109012278,1.0378658188724705
2021-09-02,5798.4843,125292318637.0,115341235915.4,1.8120994143253357,1,1,0.006354708531830067,-0.0003,1.015108091491659,1.0375544591268089
2021-09-03,5767.876,136012896197.0,116639470359.65,2.3996618409394523,1,1,-0.005278672566208398,-0.005278672566208398,1.009749668257366,1.032077548867469
2021-09-06,5861.8134,125378808538.0,117306589248.95,2.3327417980974627,1,1,0.016286307125881416,0.016286307125881416,1.0261947614748623,1.0488862808060515
2021-09-07,5943.952,128643297666.0,118067718307.15,2.2844853083996792,1,1,0.014012489718625343,0.014012489718625343,1.0405743050193361,1.0635837890318536
2021-09-08,5943.7554,135729368133.0,119280266701.4,2.3613422264879467,1,1,-3.307563721921536e-05,-3.307563721921536e-05,1.0405398873611236,1.0635486103202954
2021-09-09,5954.4153,130451756880.0,120095647664.4,2.234783609773286,1,1,0.0017934620930060152,0.0017934620930060152,1.0424060562053665,1.065456044436974
2021-09-10,5980.3584,143423100085.0,121734718636.8,2.3254887924153143,1,1,0.004356951722866986,0.004356951722866986,1.0469477690678775,1.0700981849854228
2021-09-13,5981.7623,134281105228.0,123278759268.3,2.300105142667122,1,1,0.0002347518168810403,0.0002347518168810403,1.0471935419588456,1.0703493924785892
2021-09-14,5920.5741,125695584957.0,124377667337.45,2.1626977503864917,1,1,-0.01022912595507186,-0.01022912595507186,1.0364816673188109,1.059400653726991
2021-09-15,5910.0093,113217289529.0,125005578722.95,1.9617017962970498,1,1,-0.0017844215479035919,-0.0017844215479035919,1.03463214709764,1.0575102363726174
2021-09-16,5807.1013,117893553952.0,125901174056.7,1.8539125267408587,1,1,-0.017412493750221247,-0.017412493750221247,1.0166166213025245,1.0390963459909843
2021-09-17,5827.8096,106824884932.0,126271939895.9,1.6900654846179908,1,1,0.003566030439317247,0.003566030439317247,1.0202419071192053,1.0428017951901716
2021-09-22,5824.6654,97996811905.0,125341542194.6,1.3537007979199331,1,1,-0.00053951659642415,-0.00053951659642415,1.019691469677947,1.0422391863148857
2021-09-23,5854.0768,107851121574.0,124492425739.8,1.081865059180948,1,1,0.005049457433211613,0.005049457433211613,1.0248403583490948,1.0475019287214078
2021-09-24,5807.9642,97571733868.0,123807603424.15,0.8566343306667746,0,1,-0.007877006328307679,-0.007877006328307679,1.016767684360874,1.0392507493999548
2021-09-27,5743.7954,103503680511.0,123055274697.45,0.6233824002788142,0,0,-0.011048415208895435,-0.011348415208895435,1.0055340128130679,1.0274569003896084
2021-09-28,5752.7466,74454301597.0,121155758795.85,0.13161704598203358,0,0,0.0015584120562512904,0.0,1.0071010491416066,1.0274569003896084
2021-09-29,5639.4675,77384243150.0,118021090498.3,-0.7145684664670016,0,0,-0.01969130710537481,-0.0,0.987269913096814,1.0274569003896084
2021-09-30,5723.4586,65832567284.0,114929723098.15,-1.5825552371938216,-1,0,0.014893445170133468,0.0,1.0019737634156438,1.0274569003896084
2021-10-08,5769.2936,84485066537.0,111596174558.0,-2.2336919906092483,-1,-1,0.008008269685046754,-0.0003,1.0099978395304174,1.0271486633194915
2021-10-11,5757.8935,74349293380.0,109049023295.15,-2.42247891181461,-1,-1,-0.0019759958134215605,0.0019759958134215605,1.0080020880279406,1.0291783047779723
2021-10-12,5668.4526,70555777489.0,105776167359.75,-2.5017336392314844,-1,-1,-0.015533614854112976,0.015533614854112976,0.9923441718203728,1.0451651641806023
2021-10-13,5723.2498,67160775174.0,102865265691.55,-2.417430660248104,-1,-1,0.009667047405494733,-0.009667047405494733,1.0019372099719268,1.0350615029918968
2021-10-14,5725.2119,65976919681.0,99731946792.3,-2.3242446469695115,-1,-1,0.00034282969791066265,-0.00034282969791066265,1.0022807038029469,1.034706653169507
2021-10-15,5740.9879,70292622196.0,96460109495.45,-2.2279877081478783,-1,-1,0.002755531197019989,-0.002755531197019989,1.005042519550447,1.0318554867069343
2021-10-18,5736.7267,76646779466.0,93769860624.75,-2.090451908263913,-1,-1,-0.0007422415922527792,0.0007422415922527792,1.0042965351904543,1.0326213727663622
2021-10-19,5785.588,73836930343.0,90290552137.65,-2.027328740260051,-1,-1,0.008517278677403262,-0.008517278677403262,1.012850408655422,1.0238262487662684
2021-10-20,5779.1086,80122235427.0,87582608647.6,-1.9198356342064338,-1,-1,-0.0011199207409861023,0.0011199207409861023,1.0117160964752525,1.0249728530174278
