date,close,up_ratio,factor_ma,signal_raw,pos,ret,strat_ret,index_nav,strat_nav
2017-04-11,4972.4725,0.7117115857561034,0.5509828479815787,0,0,0.006046590948015185,0.0,1.0291374482805122,1.0
2017-04-12,4944.7174,0.387162184427288,0.5459468516090822,0,0,-0.0055817503264219415,-0.0,1.0233930599926395,1.0
2017-04-13,4958.7427,0.6073436983973276,0.5490133118359982,0,0,0.00283642094490566,0.0,1.0262958335028738,1.0
2017-04-14,4901.2318,0.2632028085737331,0.5487878875428239,0,0,-0.011597879438269731,-0.0,1.0143929781579089,1.0
2017-04-17,4858.6818,0.3469181521073664,0.5490928817408353,0,0,-0.00868149104884186,-0.0,1.0055865345980228,1.0
2017-04-18,4824.7325,0.3671297018013397,0.5507511792717512,0,0,-0.006987347885181627,-0.0,0.9985601516521322,1.0
2017-04-19,4780.7905,0.3805806734597773,0.5520926124270275,0,0,-0.009107655191246344,-0.0,0.9894656101031659,1.0
2017-04-20,4780.8252,0.445942422070583,0.546961604804957,0,0,7.258213887473275e-06,0.0,0.9894727918561983,1.0
2017-04-21,4768.2533,0.3651061731176634,0.5449136907611936,0,0,-0.002629650630188274,-0.0,0.9868708241055395,1.0
2017-04-24,4671.0193,0.2132749770560393,0.5418973419727986,0,0,-0.020391953590217282,-0.0,0.9667466000608399,1.0
2017-04-25,4686.4054,0.6769770996748409,0.5380746592515001,0,0,0.003293949138681418,0.0,0.9699310141914335,1.0
2017-04-26,4696.7104,0.6626144700090657,0.5366590848784972,0,0,0.002198913478548059,0.0,0.9720638085718007,1.0
2017-04-27,4709.1933,0.6084885040427371,0.5393438218409154,0,0,0.0026577964014984357,0.0,0.9746473562642497,1.0
2017-04-28,4718.1322,0.6008087274986129,0.5394973632084217,0,0,0.0018981807351166058,0.0,0.9764974130994428,1.0
2017-05-02,4713.02,0.596238174923843,0.5388572917555956,0,0,-0.0010835219920288797,-0.0,0.9754393566771903,1.0
2017-05-03,4698.0394,0.484036395099747,0.5396223748429609,0,0,-0.003178556424543233,-0.0,0.9723388676432717,1.0
2017-05-04,4684.7458,0.4870578753471493,0.5343114672601336,-1,0,-0.002829605899005383,-0.0,0.9695875318475561,1.0
2017-05-05,4637.6782,0.2785674555903743,0.5303602941209539,-1,-1,-0.010046991236963065,-0.0013,0.9598460944116151,0.9987
2017-05-08,4573.6686,0.2551944915993677,0.5220604316576011,-1,-1,-0.013802078807451656,0.013802078807451656,0.9465982229735213,1.012484136105002
2017-05-09,4585.0671,0.6651583801998662,0.5214875193511178,-1,-1,0.0024922006810901287,-0.0024922006810901287,0.9489573357095346,1.0099608224514083
2017-05-10,4528.3121,0.2641976821995059,0.5172336579184476,-1,-1,-0.012378226700324624,0.012378226700324624,0.9372109266791859,1.0224623464701583
2017-05-11,4526.1338,0.5694642076701597,0.5143679835602247,-1,-1,-0.00048104016505412517,0.00048104016505412517,0.9367600905803256,1.0229541919260658
2017-05-12,4540.4672,0.6145668291957218,0.5156123664782284,-1,-1,0.003166808723153558,-0.003166808723153558,0.9397266306066775,1.0197146916676878
2017-05-15,4557.8062,0.5397965745272536,0.5182815396432024,-1,-1,0.0038187700155614124,-0.0038187700155614124,0.9433152304864628,1.0158206357787198
2017-05-16,4626.3783,0.8683527769226602,0.5205775490601892,-1,-1,0.015044979314829288,-0.015044979314829288,0.9575073886164951,1.0005376353258522
2017-05-17,4622.533,0.5187826931924536,0.5237426318187298,-1,-1,-0.0008311685190118823,0.0008311685190118823,0.9567115386183558,1.0013692507104215
2017-05-18,4597.0991,0.3361562173575746,0.5169422189441074,-1,-1,-0.005502156501640987,0.005502156501640987,0.9514475620059518,1.006878941043761
2017-05-19,4599.6106,0.4836881707524899,0.5129931793401081,-1,-1,0.0005463227886473021,-0.0005463227886473021,0.9519673594912786,1.0063288601328597
2017-05-22,4562.4096,0.2822364869294851,0.5077083681353871,-1,-1,-0.008087858567853545,0.008087858567853545,0.9442679821265002,1.0144679056263635
2017-05-23,4505.6043,0.3126387164205529,0.5048584278796829,-1,-1,-0.012450723407210096,0.012450723407210096,0.9325111626587588,1.027098764924809
2017-05-24,4517.7031,0.6676952063159155,0.5063240756100947,-1,-1,0.0026852779770296653,-0.0026852779770296653,0.9350152143471807,1.024340719231122
2017-05-25,4574.749,0.7400497527952572,0.5130709268405124,-1,-1,0.012627191016603145,-0.012627191016603145,0.9468218300621727,1.011406173303306
2017-05-26,4569.9658,0.4616013391498611,0.5095082953070204,-1,-1,-0.001045565559990247,0.001045565559990247,0.9458318657652127,1.0124636647652736
2017-05-31,4572.1504,0.4904139190055937,0.5082070915839961,-1,-1,0.00047803421198477913,-0.00047803421198477913,0.9462840057558339,1.0119796724951242
2017-06-01,4519.0371,0.3010511307837106,0.5068918185195789,-1,-1,-0.01161670009805471,0.01161670009805471,0.9352913082533826,1.0237355368558276
2017-06-02,4536.5548,0.6679673464035046,0.5093917334753428,-1,-1,0.003876423143328589,-0.003876423143328589,0.9389168931264501,1.0197671047281118
2017-06-05,4545.5859,0.639001957647854,0.506380634415932,-1,-1,0.001990739756962734,-0.001990739756962734,0.9407860323140809,1.017737013809887
2017-06-06,4570.6206,0.6170682060646574,0.5069752575448704,-1,-1,0.005507474844991922,-0.005507474844991922,0.9459673877215704,1.0121318528075118
2017-06-07,4644.8417,0.9546712974141356,0.5156286168723808,-1,-1,0.016238735720046416,-0.016238735720046416,0.9613287021305637,0.9956961111359297
2017-06-08,4662.6682,0.4971141427275925,0.5177768474876066,-1,-1,0.003837913356659728,-0.003837913356659728,0.9650181983966108,0.991874715731827
2017-06-09,4674.935,0.5424624352100146,0.517989769302593,1,-1,0.002630854153422346,-0.002630854153422346,0.9675570205319908,0.9892652380162693
2017-06-12,4641.1159,0.3412224523149602,0.5110842382079758,-1,1,-0.007234132667085391,0.004634132667085391,0.9605575846824925,0.9938496243721725
2017-06-13,4679.1286,0.8007334784365913,0.5166095332835217,1,-1,0.008190422480076398,0.005590422480076398,0.9684249571174839,0.9994056636540782
2017-06-14,4649.4518,0.4343308367064795,0.515143217022493,-1,1,-0.006342377510205721,0.0037423775102057213,0.96228284044914,1.0031458169333094
2017-06-15,4672.0751,0.7187442084383546,0.5128778776598366,-1,-1,0.004865799447582253,0.002265799447582253,0.9669651157626153,1.0054187441711615
2017-06-16,4661.4257,0.4602389693964822,0.5154599636711102,-1,-1,-0.0022793726068316422,0.0022793726068316422,0.9647610419659842,1.0077104681150204
2017-06-19,4698.6036,0.7037833564720548,0.5169427979142783,1,-1,0.00797565002484113,-0.00797565002484113,0.9724556383943059,0.9996733220949662
2017-06-20,4697.3809,0.5104666461679507,0.5155765619172749,1,1,-0.00026022625105048824,-0.0023397737489495116,0.9722025799092137,0.9973343126984032
2017-06-21,4725.0382,0.5973836396328821,0.5172891739791842,1,1,0.0058878129299668736,0.0058878129299668736,0.9779267268297502,1.0032064305602084
2017-06-22,4685.7203,0.3154099080075778,0.5137388069809598,1,1,-0.008321181403358802,-0.008321181403358802,0.9697892211366069,0.9948585678665008
2017-06-23,4708.6208,0.5524512445590162,0.5123273801269077,1,1,0.004887295556245563,0.004887295556245563,0.9745288676875627,0.9997207357243276
2017-06-26,4768.786,0.8317505682874596,0.5185836859497371,1,1,0.012777669418611914,0.012777669418611914,0.9869810753977686,1.0124948367963447
2017-06-27,4776.6622,0.5201333600891419,0.5203300057696019,1,1,0.0016516153167702718,0.0016516153167702718,0.9886111884592579,1.0141670887769483
2017-06-28,4743.9164,0.3700827990281859,0.5193640602004066,1,1,-0.006855372774737911,-0.006855372774737911,0.981833890233093,1.0072145953275116
2017-06-29,4768.1111,0.6645940036739778,0.5263800572632478,1,1,0.005100153113996697,0.005100153113996697,0.9868413934057928,1.012351543982334
2017-06-30,4772.1414,0.5233289872540012,0.5256019931873401,1,1,0.0008452613446865431,0.0008452613446865431,0.9876755322889753,1.013207245609696
2017-07-03,4781.3861,0.6491283774134896,0.5219855523117422,1,1,0.0019372225642768637,0.0019372225642768637,0.9895888796163097,1.01517005354818
2017-07-04,4755.134,0.4004498516802578,0.5189118919910822,1,1,-0.005490479005659021,-0.005490479005659021,0.9841555626485428,1.009596283682
2017-07-05,4798.5517,0.7979962354534571,0.5238626958145814,1,1,0.009130699576499923,0.009130699576499923,0.9931415914276278,1.018814604041851
2017-07-06,4802.6465,0.5393702176810784,0.5250681696688697,1,1,0.0008533408111450758,0.0008533408111450758,0.9939890796788385,1.0196840001224705
2017-07-07,4808.6278,0.6235414018564047,0.5235986666038747,1,1,0.001245417500538526,0.001245417500538526,0.9952270110740148,1.0209539324212422
2017-07-10,4794.9354,0.4640383714479663,0.5248799363875526,1,1,-0.0028474651334003953,-0.0028474651334003953,0.9923931368601633,1.0180468016958648
2017-07-11,4774.446,0.3511492480676064,0.5206100288820573,1,1,-0.004273133690184894,-0.004273133690184894,0.9881525083131378,1.0136965516093532
2017-07-12,4765.2945,0.5411924782329369,0.525243190043044,1,1,-0.0019167668877184685,-0.0019167668877184685,0.9862584503051872,1.0117535316250341
2017-07-13,4784.511,0.5625588222306728,0.5288372012117658,1,1,0.004032594417826774,0.004032594417826774,0.9902356306264224,1.0158335232688818
2017-07-14,4781.4654,0.4880524731231258,0.5308525807337955,1,1,-0.0006365540804483816,-0.0006365540804483816,0.9896052920951418,1.0151868902945886
2017-07-17,4637.9522,0.207675822882047,0.5279708332241667,1,1,-0.03001448049796629,-0.03001448049796629,0.959902803354868,0.9847165831740506
2017-07-18,4662.5694,0.6885519725447257,0.5320143257320691,1,1,0.0053077735471271925,0.0053077735471271925,0.9649977500623282,0.9899432358056394
2017-07-19,4738.1693,0.8590719971704439,0.5402470894662821,1,1,0.01621421442005766,0.01621421442005766,0.980644430496712,1.0059943876946777
2017-07-20,4762.3092,0.5961744888767195,0.5466287479966268,1,1,0.005094773629131355,0.005094773629131355,0.9856405918807613,1.0111197013721587
2017-07-21,4754.6099,0.5061234832078053,0.5437811877221762,1,1,-0.0016167156891029322,-0.0016167156891029322,0.9840470912720509,1.0094850082873892
2017-07-24,4778.4607,0.621327609265483,0.5430930733764499,1,1,0.005016352655976997,0.005016352655976997,0.9889834185119599,1.0145489410898807
2017-07-25,4758.4243,0.4124122568069946,0.5398251359225207,1,1,-0.004193065771159299,-0.004193065771159299,0.9848365459915533,1.0102948706518309
2017-07-26,4749.9885,0.5243817444907869,0.5385513528723903,1,1,-0.0017728137442470926,-0.0017728137442470926,0.9830906142269827,1.008503806019397
2017-07-27,4780.1472,0.6120308405168049,0.5388145639656063,1,1,0.006349215371784567,0.006349215371784567,0.9893324682666899,1.0149070138870786
2017-07-28,4790.2301,0.5657046961336487,0.5401757023161714,1,1,0.002109328348716799,0.002109328348716799,0.9914192952883107,1.0170477860227822
2017-07-31,4822.9955,0.7497142199907271,0.544553308060231,1,1,0.006840047203578115,0.006840047203578115,0.998200650066621,1.0240044408874727
2017-08-01,4843.1377,0.5270633178981949,0.5486949057653613,1,1,0.004176284220045456,0.004176284220045456,1.0023694196899333,1.0282809744752075
2017-08-02,4818.6954,0.4504571635847267,0.551949283631784,1,1,-0.005046790224444875,-0.005046790224444875,0.9973106715013597,1.0230914561052433
2017-08-03,4807.2599,0.5373586559094854,0.5498192882269444,1,1,-0.0023731527002099906,-0.0023731527002099906,0.994943900988338,1.0206635038536254
2017-08-04,4782.9532,0.3890505332198811,0.5519001690772839,1,1,-0.005056248363022764,-0.005056248363022764,0.9899132175176661,1.0155027756830683
2017-08-07,4817.3435,0.7287457636734603,0.5545548616773389,1,1,0.007190181162550324,0.007190181162550324,0.9970308728868212,1.0228044246113024
2017-08-08,4826.8176,0.5440228213332898,0.5533791282129651,1,1,0.0019666648226353,0.0019666648226353,0.9989916984316091,1.0248159380936213
2017-08-09,4836.0457,0.6082461796261348,0.5545199549646131,1,1,0.0019118393866797145,0.0019118393866797145,1.0009016101076367,1.0267752215681658
2017-08-10,4806.0408,0.3879031090552505,0.5465124605001562,1,1,-0.0062044285478939365,-0.0062044285478939365,0.9946915875842518,1.0204046680711982
2017-08-11,4720.9176,0.2035324051496864,0.5412582890327768,1,1,-0.017711709813200138,-0.017711709813200138,0.9770738988313282,1.0023315566982864
2017-08-14,4798.0178,0.8815183712914628,0.5503476582650083,1,1,0.016331613159272118,0.016331613159272118,0.9930310917750632,1.0187012479396138
2017-08-15,4814.0763,0.6129508467715223,0.5525020361986588,1,1,0.0033469029648034443,0.0033469029648034443,0.9963546704802672,1.0221107421665918
2017-08-16,4819.9563,0.574003454880576,0.5573648189978436,1,1,0.0012214181150389525,0.0012214181150389525,0.9975716361237954,1.02335916674265
2017-08-17,4852.5587,0.7426286550185219,0.5645313179744764,1,1,0.00676404472795733,0.00676404472795733,1.0043192552898783,1.0302812139192625
2017-08-18,4845.8601,0.4334036858440691,0.5606264592999458,1,1,-0.0013804263717612786,-0.0013804263717612786,1.0029328665042085,1.028858986561238
2017-08-21,4875.8145,0.7405646717530093,0.5606350412825749,1,1,0.00618144135031895,0.00618144135031895,1.0091324371968116,1.035218818044415
2017-08-22,4868.9969,0.4230045905521528,0.5599917621392797,1,1,-0.001398248436235705,-0.001398248436235705,1.0077214193445463,1.0337713249509226
2017-08-23,4854.1568,0.3831205613778509,0.5582035395121507,1,1,-0.003047876247364245,-0.003047876247364245,1.0046500091665658,1.0306205178843983
2017-08-24,4824.6008,0.3707925665925424,0.5593658967756312,1,1,-0.006088802075779554,-0.006088802075779554,0.9985328941053204,1.0243452735357628
2017-08-25,4887.1137,0.8575916639829263,0.5625263020686215,1,1,0.012957113467294556,0.012957113467294556,1.0114709981150691,1.0376178314746525
2017-08-28,4944.0749,0.8436386220276588,0.5659369131416183,1,1,0.011655386695832215,0.011655386695832215,1.0232600837297197,1.0497116685429804
2017-08-29,4934.6464,0.4490347214315663,0.5631363550644001,1,1,-0.001907030170598789,-0.001907030170598789,1.0213086958776776,1.0477098367206392
2017-08-30,4946.8265,0.6040219877847944,0.5572921999039111,1,1,0.0024682822258552672,0.0024682822258552672,1.023829573978824,1.0502958802884705
2017-08-31,4947.9159,0.6199644197914752,0.5593397045216425,1,1,0.00022022199484861282,0.00022022199484861282,1.0240550437699905,1.0505271785424088
2017-09-01,4972.2475,0.6930608926689866,0.5618496788126254,1,1,0.004917545183013461,0.004917545183013461,1.0290908807176222,1.0556931934088747
2017-09-04,4996.9794,0.595675584560373,0.5660905643500489,1,1,0.004973988121065975,0.004973988121065975,1.034209566533809,1.0609441988123807
2017-09-05,5005.2707,0.4982016946731513,0.5610483679539916,1,1,0.0016592623935971496,0.0016592623935971496,1.0359255915746568,1.0627045836231752
2017-09-06,5014.3779,0.5987144642894835,0.563788095080375,1,1,0.0018195219691115039,0.0018195219691115039,1.0378104809468918,1.064638197959753
2017-09-07,4989.1836,0.3938924498487903,0.5583738991038824,1,1,-0.005024411901623949,-0.005024411901623949,1.0325960936147922,1.0592890171270006
2017-09-08,4993.1938,0.5436205041994896,0.559763591350599,1,1,0.000803778798599275,0.000803778798599275,1.0334260724623563,1.0601404511805563
2017-09-11,5018.1863,0.7170364933655887,0.5599844769654914,1,1,0.005005313432857372,0.005005313432857372,1.0385986938647171,1.0654467864215658
2017-09-12,5020.0545,0.4759801290461078,0.5594097016801273,1,1,0.00037228589938953505,0.00037228589938953505,1.0389853495135675,1.0658434372367005
2017-09-13,5035.2995,0.6426835733562922,0.5601647005755174,1,1,0.003036819620185316,0.003036819620185316,1.0421405606080554,1.0690802114989466
2017-09-14,5023.9483,0.4591520676475166,0.5625604032361832,-1,1,-0.0022543246930991634,-0.0022543246930991634,1.0397912374085965,1.0666701575792608
2017-09-15,5010.1514,0.4129181424087926,0.5602348515336794,-1,-1,-0.002746226508740235,-0.005346226508740235,1.0369357351488693,1.0609674973067282
2017-09-18,5036.7134,0.6858497261211298,0.5578031708309071,-1,-1,0.005301636194067871,-0.005301636194067871,1.042433191173257,1.0553426336222773
2017-09-19,5018.5388,0.4276576352667899,0.5562619087505347,-1,-1,-0.003608424493638962,0.003608424493638962,1.038671649713245,1.0591507578306214
2017-09-20,5046.2482,0.7256269807293081,0.56218764511222,1,-1,0.005521407944479639,-0.005521407944479639,1.0444065796116775,1.0533027544219338
2017-09-21,5014.2392,0.3346383888553744,0.5566883848652433,-1,1,-0.006343128346322668,0.0037431283463226685,1.0377817746314568,1.0572454018192703
2017-09-22,5001.3224,0.4389739939899956,0.5552824683108432,-1,-1,-0.002576023896107671,-0.005176023896107671,1.035108423981061,1.0517730743554037
2017-09-25,4953.9933,0.3056655463756654,0.5495580877935461,-1,-1,-0.00946331714188231,0.00946331714188231,1.0253128646886942,1.0617263365193215
2017-09-26,4962.0413,0.5774712332900181,0.5525084441537088,-1,-1,0.0016245480186660721,-0.0016245480186660721,1.026978534671537,1.0600015111029635
2017-09-27,4983.2351,0.7052137330237904,0.5509620691132144,-1,-1,0.004271185731565819,-0.004271185731565819,1.0313649507354505,1.0554740477733022
2017-09-28,4973.8154,0.4374028837770447,0.549262613548147,-1,-1,-0.0018902780645447814,0.0018902780645447814,1.029415384192535,1.0574691872135042
2017-09-29,5002.5525,0.6496622235442484,0.549697960576278,-1,-1,0.005777677233457235,-0.005777677233457235,1.0353630140215548,1.0513594715654582
2017-10-09,5060.3245,0.7924787466564109,0.5551719668297519,-1,-1,0.011548504488458677,-0.011548504488458677,1.0473199084361668,1.039217841989101
2017-10-10,5082.4602,0.629878214404534,0.5598174496020341,-1,-1,0.004374363738926412,-0.004374363738926412,1.0519012666666858,1.0346719251442584
2017-10-11,5080.5713,0.4218277492236997,0.5578280374518801,-1,-1,-0.0003716507214361897,0.0003716507214361897,1.0515103268020496,1.035056461711688
2017-10-12,5081.2726,0.4883908216089714,0.556591904108185,-1,-1,0.00013803565752557034,-0.00013803565752557034,1.0516554727214047,1.0349135870124195
2017-10-13,5100.5458,0.6368712587348072,0.5590722172017131,-1,-1,0.003792986819876498,-0.003792986819876498,1.055644388068488,1.0309881734171704
2017-10-16,5049.9771,0.32440945227518,0.5610177776915987,1,-1,-0.009914370340523115,0.009914370340523115,1.0451783386572822,1.0412097719851277
2017-10-17,5047.1537,0.5051268662249653,0.5579606925862692,-1,1,-0.0005590916441977622,-0.0020409083558022376,1.0445939881814423,1.0390847582613403
2017-10-18,5044.0904,0.4104310633821751,0.5504833436897981,-1,-1,-0.0006069361430384168,-0.0032069361430384167,1.0439599863352145,1.0357524797943916
2017-10-19,5010.8181,0.3877621427680363,0.5470098045879868,-1,-1,-0.006596293357470251,0.006596293357470251,1.0370737200118867,1.0425846069968427
2017-10-20,5036.9319,0.7311023629125754,0.5507594525830662,-1,-1,0.00521148432827756,-0.00521148432827756,1.0424784134509972,1.0371511936565754
2017-10-23,5054.8998,0.6296058583086753,0.5508974234004528,-1,-1,0.0035672310757268733,-0.0035672310757268733,1.0461971748432342,1.0334514356883364
2017-10-24,5061.8769,0.4984499971806303,0.5523313857400134,-1,-1,0.0013802647482745733,-0.0013802647482745733,1.0476412039234146,1.032024999102602
2017-10-25,5089.6971,0.688472420803184,0.55506623034522,-1,-1,0.00549602460699905,-0.00549602460699905,1.0533990657594838,1.026352964312496
2017-10-26,5109.7816,0.6175251118109165,0.5551578015334553,-1,-1,0.003946109091639283,-0.003946109091639283,1.0575558933900016,1.0223028635487916
2017-10-27,5109.6773,0.4383085576497174,0.5530345325587229,-1,-1,-2.0411831300193306e-05,2.0411831300193306e-05,1.0575343067375151,1.0223237306223802
2017-10-30,5045.2554,0.3475115439452856,0.5463311546246323,-1,-1,-0.012607821632884764,0.012607821632884764,1.044201102827512,1.0352130058691327
2017-10-31,5062.0889,0.6799053328598113,0.5488785215406593,-1,-1,0.0033365010619679225,-0.0033365010619679225,1.047685080916004,1.0317590165756874
2017-11-01,5055.3742,0.5070829706360082,0.549822284991514,-1,-1,-0.0013264682095961433,0.0013264682095961433,1.046295359962501,1.0331276121111392
2017-11-02,5026.973,0.4108463319407316,0.5477137462587013,-1,-1,-0.005618021312843724,0.005618021312843724,1.040417250330702,1.0389317450548667
2017-11-03,5003.1744,0.4350603638421326,0.5484805767690722,-1,-1,-0.004734180987246206,0.004734180987246206,1.0354917267653836,1.043850235969352
2017-11-06,5047.0124,0.7292322012184072,0.548488684061488,-1,-1,0.008762037157849178,-0.008762037157849178,1.0445647437519472,1.0347039814145589
2017-11-07,5081.4051,0.6691458976307291,0.5505740686664453,-1,-1,0.006814467109294231,-0.006814467109294231,1.0516828958417732,1.0276530251653535
2017-11-08,5083.4714,0.5321144723459612,0.5493052068784424,-1,-1,0.00040663949426122947,-0.00040663949426122947,1.0521105516426614,1.0272351408589242
2017-11-09,5116.788,0.6663398048528428,0.5539458184750691,-1,-1,0.00655390723748317,-0.00655390723748317,1.0590059866017048,1.0205027370346518
2017-11-10,5145.6874,0.576922205696147,0.5601689818175101,1,-1,0.0056479572731955585,-0.0056479572731955585,1.0649872071660895,1.0147389811787009
