date,close,net_top20,factor_ma,z,signal_raw,pos,ret,strat_ret,index_nav,strat_nav
2018-04-20,4556.7109,-4694,-5612.0,-0.3289089496687589,0,0,-0.016818582543920768,-0.0,0.8837651373049303,0.9902497168702055
2018-04-23,4537.2003,-5924,-5766.4,-0.42600470475856483,0,0,-0.004281728735522683,-0.0,0.8799810947210787,0.9902497168702055
2018-04-24,4632.3987,-7218,-6140.0,-0.657017372811554,0,0,0.02098174947224596,0.0,0.898444637590829,0.9902497168702055
2018-04-25,4630.3431,-6892,-6175.2,-0.6779664056605065,0,0,-0.0004437441880811299,-0.0,0.8980459580045854,0.9902497168702055
2018-04-26,4543.7824,-6182,-6182.0,-0.6816500899558902,0,0,-0.01869423023965544,-0.0,0.8812576800998557,0.9902497168702055
2018-04-27,4548.4216,-6122,-6467.6,-0.8586611024389096,0,0,0.0010209995971637298,0.0,0.8821574438362351,0.9902497168702055
2018-05-02,4546.1192,-6424,-6567.6,-0.9219016521416362,0,0,-0.0005061975785181083,-0.0,0.8817108978742935,0.9902497168702055
2018-05-03,4584.5982,-6078,-6339.6,-0.7864449434734282,0,0,0.008464142339250635,0.0,0.8891738244159699,0.9902497168702055
2018-05-04,4571.3968,-5422,-6045.6,-0.6138871088314838,0,0,-0.002879510793334039,-0.0,0.8866134387914141,0.9902497168702055
2018-05-07,4647.0606,-6090,-6027.2,-0.6136187182390881,0,0,0.01655157128342033,0.0,0.9012882843244086,0.9902497168702055
2018-05-08,4685.0942,-5476,-5898.0,-0.541686893223482,0,0,0.008184442440883899,0.0,0.9086648264101047,0.9902497168702055
2018-05-09,4679.3373,-5596,-5732.4,-0.444677231012362,0,0,-0.001228769316954037,-0.0,0.9075482869520166,0.9902497168702055
2018-05-10,4701.3282,-6288,-5774.4,-0.4774839702630497,0,0,0.004699575728383643,0.0,0.9118133788537125,0.9902497168702055
2018-05-11,4666.4965,-6728,-6035.6,-0.646783992359079,0,0,-0.007408906274613991,-0.0,0.9050578389898463,0.9902497168702055
2018-05-14,4675.5903,-7412,-6300.0,-0.8143091566939471,0,0,0.0019487424880741955,0.0,0.9068215636548503,0.9902497168702055
2018-05-15,4707.8908,-7522,-6709.2,-1.0672947336800997,-1,0,0.006908325564795481,0.0,0.913086182245755,0.9902497168702055
2018-05-16,4681.0947,-7114,-7012.8,-1.245876387038656,-1,-1,-0.0056917420429548615,-0.0003,0.9078891312334257,0.9899526419551444
2018-05-17,4653.7711,-7096,-7174.4,-1.329399248785609,-1,-1,-0.005837010731699066,0.005837010731699066,0.9025897726312233,0.9957310061501106
2018-05-18,4685.8993,-8632,-7555.2,-1.5410513338027558,-1,-1,0.006903691503004961,-0.006903691503004961,0.9088209739752366,0.9888567864636735
2018-05-21,4726.0736,-8108,-7694.4,-1.5971071681483815,-1,-1,0.008573445016199832,-0.008573445016199832,0.9166127006251825,0.9803788771760311
2018-05-22,4727.2363,-8182,-7826.4,-1.6440783818268379,-1,-1,0.0002460181745793655,-0.0002460181745793655,0.9168382040085866,0.9801376861542721
2018-05-23,4670.0152,-7422,-7888.0,-1.6463369233311655,-1,-1,-0.012104556736459271,0.012104556736459271,0.9057402839500113,0.9920018183858684
2018-05-24,4646.787,-7516,-7972.0,-1.6607898574971862,-1,-1,-0.004973902440403077,0.004973902440403077,0.901235220141301,0.9969359386512221
2018-05-25,4614.4738,-7540,-7753.6,-1.5009440006468793,-1,-1,-0.006953880175699978,0.006953880175699978,0.8949681384103177,1.0038685117114519
2018-05-28,4609.7398,-7846,-7701.2,-1.4434133862657548,-1,-1,-0.001025902455009997,0.001025902455009997,0.8940499883999669,1.004898382882124
2018-05-29,4572.1525,-7120,-7488.8,-1.2956943427984642,-1,-1,-0.008153887557818318,0.008153887557818318,0.8867600053234848,1.0130922113031784
2018-05-30,4454.4589,-7014,-7407.2,-1.2272197614142684,-1,-1,-0.025741398608204902,0.025741398608204902,0.863933562556639,1.0391706217412013
2018-05-31,4533.6729,-6014,-7106.8,-1.0329339007375309,-1,-1,0.01778308023001407,-0.01778308023001407,0.8792969624129856,1.020690967202104
2018-06-01,4488.9226,-4224,-6443.6,-0.6275630340081015,0,-1,-0.009870650350624066,0.009870650350624066,0.8706177295426412,1.0307658508553963
2018-06-04,4505.8539,-4288,-5732.0,-0.1921555263735998,0,0,0.003771795931611699,-0.004071795931611699,0.8739015219529191,1.026568782657439
2018-06-05,4564.6172,-4706,-5249.2,0.1108828240444615,0,0,0.01304154579889949,0.0,0.8852985486751961,1.026568782657439
2018-06-06,4562.4415,-3960,-4638.4,0.4977280027046682,0,0,-0.0004766445694504018,-0.0,0.8848765759296278,1.026568782657439
2018-06-07,4542.5294,-3742,-4184.0,0.797575232927025,0,0,-0.004364351849771575,-0.0,0.8810146632086497,1.026568782657439
2018-06-08,4486.6335,-2636,-3866.4,1.0217137591222782,1,0,-0.012305016671989022,-0.0,0.8701737630896005,1.026568782657439
2018-06-11,4468.8355,-2180,-3444.8,1.320896076445467,1,1,-0.0039668941089126,-0.0003,0.86672187591507,1.0262608120226417
2018-06-12,4515.1243,-5046,-3512.8,1.3150962183318793,1,1,0.010358134686318188,0.010358134686318188,0.8756994978413767,1.0368909597368625
2018-06-13,4457.3582,-7542,-4229.2,0.8794062215420916,0,1,-0.012793911343703335,-0.012793911343703335,0.8644958761022686,1.0236250687249016
2018-06-14,4439.1947,-8260,-5132.8,0.29991659460469944,0,0,-0.004074947353344793,-0.004374947353344793,0.8609731009199683,1.0191467629396662
2018-06-15,4380.6603,-7496,-6104.8,-0.36090748768156733,0,0,-0.013185814985767652,-0.0,0.849620468903515,1.0191467629396662
2018-06-19,4161.5112,-7506,-7170.0,-1.1156051442753494,-1,0,-0.05002649942977766,-0.0,0.8071169310003858,1.0191467629396662
2018-06-20,4192.0483,-8242,-7809.2,-1.5837532830442798,-1,-1,0.00733798337488567,-0.0003,0.8130395416216554,1.0188410189107844
2018-06-21,4120.4021,-8186,-7938.0,-1.696440281593631,-1,-1,-0.017090976742801356,0.017090976742801356,0.7991439017248217,1.0362540070696007
2018-06-22,4157.4647,-8560,-7998.0,-1.7388723524350316,-1,-1,0.008994898823102782,-0.008994898823102782,0.8063321202659361,1.0269330071209748
2018-06-25,4118.8341,-7934,-8085.6,-1.7999612959644251,-1,-1,-0.009291864823290141,0.009291864823290141,0.7988397912017482,1.0364751298057175
2018-06-26,4117.6218,-8572,-8298.8,-1.9375090849093002,-1,-1,-0.00029433086416374987,0.00029433086416374987,0.7986046679956754,1.0367801964263577
2018-06-27,4059.2346,-8776,-8405.6,-1.9742340405431575,-1,-1,-0.014179835554591236,0.014179835554591236,0.7872805851303678,1.0514815691179402
2018-06-28,4016.7517,-9464,-8661.2,-2.116531945132674,-1,-1,-0.010465741497177827,0.010465741497177827,0.7790411100406465,1.0624861034093755
2018-06-29,4127.9473,-9978,-8944.8,-2.266861746368015,-1,-1,0.02768296581538765,-0.02768296581538765,0.8006072784586833,1.0330733369293694
2018-07-02,4039.6389,-9514,-9260.8,-2.426357926958555,-1,-1,-0.021392811870442174,0.021392811870442174,0.7834800375685099,1.0551736804746692
2018-07-03,4064.3657,-10126,-9571.6,-2.564736764391164,-1,-1,0.006121042155525336,-0.006121042155525336,0.7882757519064794,1.048714917895083
2018-07-04,4002.4732,-10476,-9911.6,-2.7035329408470856,-1,-1,-0.015228083437472173,0.015228083437472173,0.7762718229847114,1.064684836166911
2018-07-05,3936.3043,-10048,-10028.4,-2.6801488914122498,-1,-1,-0.01653200326238291,0.01653200326238291,0.7634384946746322,1.0822862093518322
2018-07-06,3956.6167,-10468,-10126.4,-2.643191368714791,-1,-1,0.00516027178081746,-0.00516027178081746,0.7673780447950914,1.076701318366946
2018-07-09,4054.3847,-8766,-9976.8,-2.457705540205821,-1,-1,0.02471000033943138,-0.02471000033943138,0.7863399565424504,1.0500960284246326
2018-07-10,4073.2488,-8096,-9570.8,-2.1355661327118973,-1,-1,0.004652765190239494,-0.004652765190239494,0.7899986117199456,1.0452101781771697
2018-07-11,3994.5161,-7718,-9019.2,-1.7489175093268865,-1,-1,-0.019329214557185947,0.019329214557185947,0.7747285590541317,1.0654132699685108
2018-07-12,4089.3198,-6840,-8377.6,-1.326860482038121,-1,-1,0.023733462984415254,-0.023733462984415254,0.7931155506334123,1.0401273235626083
2018-07-13,4105.06,-6648,-7613.6,-0.8427968263700762,0,-1,0.0038490997940539007,-0.0038490997940539007,0.7961683315360163,1.0361237696956935
2018-07-16,4092.1324,-6206,-7101.6,-0.5185806362216019,0,0,-0.0031491866135940905,0.0028491866135940905,0.7936610488841755,1.039075879670337
2018-07-17,4081.0799,-6626,-6807.6,-0.32971728380585247,0,0,-0.0027009145647388655,-0.0,0.7915174381977783,1.039075879670337
2018-07-18,4058.6494,-8020,-6868.0,-0.3589459753891606,0,0,-0.00549621682241519,-0.0,0.7871670867387207,1.039075879670337
2018-07-19,4036.1442,-9068,-7313.6,-0.6233441435648494,0,0,-0.0055449973087104976,-0.0,0.782802247361249,1.039075879670337
2018-07-20,4096.519,-9476,-7879.2,-0.9571488015383002,0,0,0.014958533939396945,0.0,0.7945118213462384,1.039075879670337
2018-07-23,4130.1165,-8866,-8411.2,-1.2626740484830072,-1,0,0.008201475447813023,0.0,0.8010279905420068,1.039075879670337
2018-07-24,4196.1013,-8410,-8768.0,-1.4534812186103128,-1,-1,0.015976498483759594,-0.0003,0.8138256130183502,1.0387641569064359
2018-07-25,4196.9866,-8130,-8790.0,-1.440049002019348,-1,-1,0.00021098156043075633,-0.00021098156043075633,0.8139973152161033,1.0385449968236922
2018-07-26,4164.4876,-9180,-8812.4,-1.42775902303874,-1,-1,-0.007743412857215137,0.007743412857215137,0.8076941979397203,1.0465868795048932
2018-07-27,4144.3567,-9438,-8804.8,-1.3993540560742863,-1,-1,-0.004833944036716553,0.004833944036716553,0.803789849388099,1.0516460219099815
2018-07-30,4112.0202,-9906,-9012.8,-1.4958386605593883,-1,-1,-0.007802537846223645,0.007802537846223645,0.797518248667838,1.0598515297967646
2018-07-31,4114.4304,-10356,-9402.0,-1.690132006574487,-1,-1,0.0005861352529348274,-0.0005861352529348274,0.7979857022282411,1.0592303134522738
2018-08-01,4041.4376,-9988,-9773.6,-1.8639130499978676,-1,-1,-0.017740681674916603,0.017740681674916603,0.7838288919038751,1.0780217812636528
2018-08-02,3950.3189,-10142,-9966.0,-1.9305646540120955,-1,-1,-0.022546110819575693,0.022546110819575693,0.7661565988434251,1.1023269798099395
2018-08-03,3892.8847,-10880,-10254.4,-2.044329258992884,-1,-1,-0.01453912999277096,0.01453912999277096,0.7550173484580213,1.1183538550639347
2018-08-06,3828.1419,-11206,-10514.4,-2.137849323699723,-1,-1,-0.016631060252054186,0.016631060252054186,0.7424606094444697,1.1369532654106203
2018-08-07,3933.1189,-10308,-10504.8,-2.0862601268633023,-1,-1,0.027422442203618447,-0.027422442203618447,0.762820692595424,1.1057752302016823
2018-08-08,3871.3549,-9956,-10498.4,-2.0396951409215185,-1,-1,-0.01570356797502359,0.01570356797502359,0.7508416859964971,1.123139846694252
2018-08-09,3963.8034,-9944,-10458.8,-1.9772367656019267,-1,-1,0.02388014077448708,-0.02388014077448708,0.7687718911574467,1.0963191090457574
2018-08-10,3979.613,-10260,-10334.8,-1.8746888030017475,-1,-1,0.003988492466604265,-0.003988492466604265,0.7718381320538653,1.0919464485383341
2018-08-13,3978.5572,-10638,-10221.2,-1.7800152574610046,-1,-1,-0.0002653021788801002,0.0002653021788801002,0.7716333617156886,1.0922361443103517
2018-08-14,3962.8823,-10356,-10230.8,-1.7479568335998203,-1,-1,-0.0039398453288543855,0.0039398453288543855,0.7685932456199449,1.0965393857815187
2018-08-15,3876.4557,-10492,-10338.0,-1.7619594899896867,-1,-1,-0.021809025213794575,0.021809025213794575,0.7518309761470673,1.1204538408939466
2018-08-16,3846.7465,-10114,-10372.0,-1.739040374658556,-1,-1,-0.0076640112255119686,0.0076640112255119686,0.7460689351061885,1.129041011708226
2018-08-17,3785.0125,-9716,-10263.2,-1.6507105780682998,-1,-1,-0.01604836710711255,0.01604836710711255,0.7340957469483919,1.1471602763431052
2018-08-20,3814.6977,-11610,-10457.6,-1.707963779208804,-1,-1,0.007842827467544833,-0.007842827467544833,0.7398531332363666,1.1381632962181252
2018-08-21,3870.7473,-11156,-10617.6,-1.7484735270851017,-1,-1,0.014693064669318412,-0.014693064669318412,0.7507238431688064,1.1214401893025476
2018-08-22,3838.794,-10316,-10582.4,-1.6992926121978833,-1,-1,-0.008255072605747205,0.008255072605747205,0.7445265633365823,1.1306977594882432
2018-08-23,3856.6472,-10110,-10581.6,-1.6671434920560337,-1,-1,0.004650731453680557,-0.004650731453680557,0.7479891564427924,1.1254391878535852
2018-08-24,3854.9861,-9814,-10601.2,-1.6447294731573558,-1,-1,-0.00043071090350188523,0.00043071090350188523,0.7476669893574113,1.125923926783022
2018-08-27,3942.5993,-10000,-10279.2,-1.466881568623517,-1,-1,0.022727241480844818,-0.022727241480844818,0.7646593975717934,1.1003347818099634
2018-08-28,3941.5859,-9994,-10046.8,-1.3344281499280934,-1,-1,-0.0002570385481476256,0.0002570385481476256,0.7644628506304141,1.1006176102647562
2018-08-29,3922.1845,-10384,-10060.4,-1.3176388901618779,-1,-1,-0.004922231937150023,0.004922231937150023,0.7606999871722763,1.1060351054165911
2018-08-30,3871.9359,-10050,-10048.4,-1.2896263592852641,-1,-1,-0.012811381004641631,0.012811381004641631,0.7509543698063862,1.120204942556592
2018-08-31,3842.138,-9862,-10058.0,-1.2724672136139679,-1,-1,-0.007695866039517885,0.007695866039517885,0.7451751255745657,1.1288258897313135
2018-09-03,3836.3219,-9584,-9974.8,-1.2141539225383298,-1,-1,-0.0015137665539343148,0.0015137665539343148,0.7440471043926471,1.1305346686084037
2018-09-04,3881.6234,-10326,-10041.2,-1.227559800167038,-1,-1,0.01180857633453547,-0.01180857633453547,0.7528332414213578,1.1171846636753027
2018-09-05,3814.9063,-11252,-10214.8,-1.2932704682505913,-1,-1,-0.017187937397533215,0.017187937397533215,0.7398935907970254,1.1363867637360379
2018-09-06,3786.4873,-12070,-10618.8,-1.4692603997764213,-1,-1,-0.0074494621270253525,0.0074494621270253525,0.7343817815143542,1.1448522338941425
2018-09-07,3798.5822,-12668,-11180.0,-1.7174053865961412,-1,-1,0.0031942270082352398,-0.0031942270082352398,0.7367275636352233,1.1411953159681993
2018-09-10,3736.4975,-13116,-11886.4,-2.025550238895733,-1,-1,-0.01634417704584623,0.01634417704584623,0.7246863579006143,1.159847214256274
2018-09-11,3734.4086,-13082,-12437.6,-2.2426707895601945,-1,-1,-0.0005590529633699992,0.0005590529633699992,0.7242812198447162,1.1604956302784604
2018-09-12,3719.2072,-12582,-12703.6,-2.3093214969090763,-1,-1,-0.004070631156965598,0.004070631156965598,0.7213329381448113,1.1652195799485943
2018-09-13,3752.7221,-11730,-12635.6,-2.216801790641066,-1,-1,0.009011302193650428,-0.009011302193650428,0.7278330872326679,1.154719434191719
2018-09-14,3737.7013,-11146,-12331.2,-2.0239065860827403,-1,-1,-0.004002641176121147,0.004002641176121147,0.7249198325483671,1.159341361745882
2018-09-17,3688.7716,-11486,-12005.2,-1.8312396481225173,-1,-1,-0.01309085346119021,0.01309085346119021,0.715430013249366,1.1745181296239942
2018-09-18,3757.5934,-14552,-12299.2,-1.919266875342979,-1,-1,0.018657105254226147,-0.018657105254226147,0.7287778663085918,1.1526050212566024
2018-09-19,3803.2326,-13594,-12501.6,-1.962171924981409,-1,-1,0.012145859102264733,-0.012145859102264733,0.7376294995896251,1.1386056430678568
2018-09-20,3797.6884,-13044,-12764.4,-2.0274611505570714,-1,-1,-0.0014577599066646352,0.0014577599066646352,0.7365542128791502,1.140265456723823
2018-09-21,3880.9235,-12806,-13096.4,-2.1168658287238338,-1,-1,0.02191730632771227,-0.02191730632771227,0.7526974971897896,1.1152739094138984
2018-09-25,3858.0015,-13242,-13447.6,-2.2072234895006857,-1,-1,-0.005906326161801423,0.005906326161801423,0.7482518202702151,1.1218610808826444
2018-09-26,3888.6862,-12952,-13127.6,-2.018943866106963,-1,-1,0.007953522050211825,-0.007953522050211825,0.7542030576218454,1.1129383340385697
2018-09-27,3854.2039,-12296,-12868.0,-1.8656749259660383,-1,-1,-0.008867339308581967,0.008867339308581967,0.7475152832023425,1.1228071358760177
2018-09-28,3890.8288,-11852,-12629.6,-1.7284769992237343,-1,-1,0.009502584956649462,-0.009502584956649462,0.7546186106873667,1.1121375656774235
2018-10-08,3743.299,-12118,-12492.0,-1.637599040367168,-1,-1,-0.037917319826562323,0.037917319826562323,0.7260054954788577,1.1543068414463489
2018-10-09,3742.4298,-12972,-12438.0,-1.583561476612482,-1,-1,-0.0002322015954376866,0.0002322015954376866,0.725836915844511,1.1545748733365573
2018-10-10,3739.2996,-12504,-12348.4,-1.5174263293149886,-1,-1,-0.0008364084745157152,0.0008364084745157152,0.7252298196969823,1.1555405695450787
2018-10-11,3519.5831,-12590,-12407.2,-1.5129506225443636,-1,-1,-0.058758731180566515,0.058758731180566515,0.6826162356772766,1.2234386672392166
2018-10-12,3536.765,-11910,-12418.8,-1.4906835662956286,-1,-1,0.004881799779070439,-0.004881799779070439,0.6859486314657958,1.217466084623782
2018-10-15,3485.7093,-10790,-12153.2,-1.3597869411511365,-1,-1,-0.014435706076032728,0.014435706076032728,0.6760464786386986,1.2350410671789491
2018-10-16,3434.8712,-10902,-11739.2,-1.1723632042176757,-1,-1,-0.014584721680605983,0.014584721680605983,0.6661865289045994,1.2530537974078728
2018-10-17,3457.6997,-11564,-11551.2,-1.0781633251652067,-1,-1,0.0066461007329765565,-0.0066461007329765565,0.6706140716826514,1.2447258756464612
2018-10-18,3365.1929,-12804,-11594.0,-1.0782461325005828,-1,-1,-0.0267538560390308,0.0267538560390308,0.6526725593511055,1.278027092531563
2018-10-19,3454.3431,-11492,-11510.4,-1.0272982053498878,-1,-1,0.026491854300536577,-0.026491854300536577,0.6699630656993932,1.2441697850040785
2018-10-22,3612.0946,-10308,-11414.0,-0.9715303991902086,0,-1,0.04566758293349604,-0.04566758293349604,0.7005586595645995,1.1873515581640548
2018-10-23,3534.3252,-11558,-11545.2,-1.0086787094001783,-1,0,-0.021530277750754334,0.021230277750754332,0.6854754370434776,1.2125593615316685
2018-10-24,3536.8248,-11048,-11442.0,-0.9503073670259793,0,0,0.0007072354292694261,0.0,0.6859602295584487,1.2125593615316685
2018-10-25,3531.7679,-11322,-11145.6,-0.8138377542585609,0,0,-0.0014297852695446256,-0.0,0.6849794537267326,1.2125593615316685
2018-10-26,3523.3511,-11544,-11156.0,-0.8040892152905589,0,0,-0.00238316906385605,-0.0,0.6833470318832341,1.2125593615316685
2018-10-29,3441.1318,-11560,-11406.4,-0.8927271780185217,0,0,-0.02333553985011594,-0.0,0.6674007599892644,1.2125593615316685
2018-10-30,3476.4577,-12438,-11582.4,-0.9502332973749658,0,0,0.010265779415946863,0.0,0.6742521489733495,1.2125593615316685
2018-10-31,3527.417,-10698,-11512.4,-0.9059944508631047,0,0,0.014658397828341219,0.0,0.6841356052096148,1.2125593615316685
2018-11-01,3550.3008,-10452,-11338.4,-0.8190325280546249,0,0,0.006487409909290642,0.0,0.6885738733141502,1.2125593615316685
2018-11-02,3666.5903,-10932,-11216.0,-0.753979973407979,0,0,0.03275483023860959,0.0,0.7111279936412971,1.2125593615316685
2018-11-05,3659.7921,-11182,-11140.4,-0.7086481495674849,0,0,-0.0018540931611583655,-0.0,0.7098094960915785,1.2125593615316685
2018-11-06,3647.7303,-10138,-10680.4,-0.4991543098914283,0,0,-0.0032957609805213117,-0.0,0.7074701336507564,1.2125593615316685
2018-11-07,3629.4854,-9848,-10510.4,-0.413688024313967,0,0,-0.005001712983002116,-0.0,0.7039315710981892,1.2125593615316685
2018-11-08,3617.0446,-8968,-10213.6,-0.2735525472091716,0,0,-0.0034277035526854016,-0.0,0.7015187023510885,1.2125593615316685
2018-11-09,3584.8802,-9184,-9864.0,-0.1107069468766365,0,0,-0.00889245324760446,-0.0,0.6952804800881113,1.2125593615316685
2018-11-12,3654.3174,-9608,-9549.2,0.0367138768466796,0,0,0.01936946177448262,0.0,0.7087476887697218,1.2125593615316685
2018-11-13,3706.8179,-9804,-9482.4,0.0736152554679213,0,0,0.014366704982988088,0.0,0.7189300577216511,1.2125593615316685
2018-11-14,3685.2557,-10726,-9658.0,0.002959001901867421,0,0,-0.0058169029560367624,-0.0,0.7147481113437063,1.2125593615316685
2018-11-15,3737.1644,-9944,-9853.2,-0.0766361528921747,0,0,0.0140855083678455,0.0,0.7248157018469399,1.2125593615316685
2018-11-16,3763.2714,-8814,-9779.2,-0.03666302693531674,0,0,0.006985777773115931,0.0,0.7298791032665076,1.2125593615316685
2018-11-19,3790.9194,-9152,-9688.0,0.010589326282522309,0,0,0.007346799383111335,0.0,0.7352413786121319,1.2125593615316685
2018-11-20,3695.8662,-9934,-9714.0,0.006273155802532565,0,0,-0.025073917424886516,-0.0,0.7168059969974516,1.2125593615316685
2018-11-21,3712.1139,-10006,-9570.0,0.07839000771020019,0,0,0.004396181874765981,0.0,0.7199572065291754,1.2125593615316685
2018-11-22,3705.2598,-9734,-9528.0,0.10549916941455872,0,0,-0.0018464142493042068,-0.0,0.7186278672841506,1.2125593615316685
2018-11-23,3589.6716,-9874,-9740.0,0.018210601625605928,0,0,-0.031195707248382387,-0.0,0.6962097627158249,1.2125593615316685
2018-11-26,3584.8753,-10324,-9974.4,-0.07825615497032053,0,0,-0.0013361389381691957,-0.0,0.6952795297427268,1.2125593615316685
2018-11-27,3593.5955,-10148,-10017.2,-0.08508127822940341,0,0,0.002432497442798054,0.0,0.6969707954208558,1.2125593615316685
2018-11-28,3638.5736,-10646,-10145.2,-0.12932819610221305,0,0,0.012516183304437156,0.0,0.7056942096541826,1.2125593615316685
2018-11-29,3574.1933,-11794,-10557.2,-0.3084763528405821,0,0,-0.017693829252210302,-0.0,0.693207776804288,1.2125593615316685
2018-11-30,3606.1017,-12656,-11113.6,-0.5643679390436437,0,0,0.008927441053621976,0.0,0.6993963483696206,1.2125593615316685
2018-12-03,3713.2308,-12454,-11539.6,-0.7690070827080302,0,0,0.029707731204585697,0.0,0.720173827092454,1.2125593615316685
2018-12-04,3730.4908,-11048,-11719.6,-0.8612136014913065,0,0,0.004648243249517403,0.0,0.7235213702227157,1.2125593615316685
2018-12-05,3709.2502,-11210,-11832.4,-0.9307036218852368,0,0,-0.005693781633237083,-0.0,0.719401797533687,1.2125593615316685
2018-12-06,3634.9138,-10514,-11576.4,-0.7958155360079375,0,0,-0.020040815796141254,-0.0,0.7049843986259016,1.2125593615316685
2018-12-07,3634.5694,-10280,-11101.2,-0.5077154924399027,0,0,-9.474777641216292e-05,-0.0,0.7049176029217264,1.2125593615316685
2018-12-10,3592.6593,-9440,-10498.4,-0.10740509127644352,0,0,-0.011530967052107988,-0.0,0.696789221267985,1.2125593615316685
2018-12-11,3615.9763,-9408,-10170.4,0.13397483688184816,0,0,0.006490178459170881,0.0,0.701311507662441,1.2125593615316685
2018-12-12,3622.3233,-7610,-9450.4,0.6460605707856882,0,0,0.0017552659291488748,0.0,0.7025424958575609,1.2125593615316685
2018-12-13,3667.9649,-6862,-8720.0,1.1639350525627596,1,0,0.012600090113436213,0.0,0.7113945946138845,1.2125593615316685
2018-12-14,3592.524,-8408,-8345.6,1.4317863249551857,1,1,-0.020567508702168946,-0.0003,0.6967629800984875,1.2121955937232092
2018-12-17,3587.4413,-9522,-8362.0,1.4271458298368014,1,1,-0.0014147991774028368,-0.0014147991774028368,0.6957772004073994,1.2104805803943581
2018-12-18,3558.0545,-10114,-8503.2,1.3355750431314717,1,1,-0.008191576542311618,-0.008191576542311618,0.690077688213867,1.200564836067076
2018-12-19,3513.7914,-12272,-9435.6,0.6923668058652237,0,1,-0.012440253514947597,-0.012440253514947597,0.6814929468274775,1.18562950514527
2018-12-20,3507.1102,-11742,-10411.6,0.013823768338591664,0,0,-0.0019014219227697637,-0.0022014219227697637,0.6801971411981668,1.1830194343603606
2018-12-21,3472.6883,-12052,-11140.4,-0.49428515651247845,0,0,-0.009814889763087642,-0.0,0.6735210812401394,1.1830194343603606
2018-12-24,3493.4151,-12454,-11726.8,-0.899840912529956,0,0,0.005968517243543081,0.0,0.677541003427411,1.1830194343603606
2018-12-25,3462.991,-11424,-11988.8,-1.0700691133096594,-1,0,-0.008708985084538101,-0.0,0.6716403089343986,1.1830194343603606
2018-12-26,3449.1848,-11142,-11762.8,-0.8934492402831784,0,-1,-0.003986784834266066,-0.0003,0.6689626235366573,1.1826645285300526
2018-12-27,3418.0644,-12072,-11828.8,-0.926661224343476,0,-1,-0.009022537731234292,0.009022537731234292,0.6629268830250122,1.1933351638621075
2018-12-28,3432.3847,-9384,-11295.2,-0.5375231015968023,0,-1,0.004189593385074852,-0.004189593385074852,0.6657042771089221,1.1883355747534137
2019-01-02,3399.4015,-9260,-10656.4,-0.0783075548353043,0,0,-0.009609412371521242,0.009309412371521242,0.659307250192697,1.1993982806545418
2019-01-03,3387.1327,-11002,-10572.0,-0.014494552212336158,0,0,-0.003609105897023346,-0.0,0.6569277405080762,1.1993982806545418
2019-01-04,3470.2829,-9940,-10331.6,0.16217321427240475,0,0,0.024548846285237014,0.0,0.673054558630317,1.1993982806545418
2019-01-07,3515.1686,-7198,-9356.8,0.8639758566302045,0,0,0.012934305730521123,0.0,0.6817600520649625,1.1993982806545418
2019-01-08,3508.5228,-5422,-8564.4,1.436083215213112,1,0,-0.0018906063282426722,-0.0,0.6804711121961854,1.1993982806545418
2019-01-09,3531.769,-5372,-7786.8,2.0002948677615593,1,1,0.0066256374335089685,-0.0003,0.6849796670695739,1.1990384611703455
2019-01-10,3524.8784,-4918,-6570.0,2.8492558466574374,1,1,-0.001951033603839858,-0.001951033603839858,0.6836432487211741,1.1966990968403057
