date,open,close,intercept_future,beta_tau,n_contracts,z,signal_raw,pos,pos_prev,turnover_units,cost,strat_ret,index_ret,index_nav,strat_nav,ret_cc
2023-01-11,4934.7189,4909.2211,0.003015388038615155,0.0022190225235655314,4,-0.6178256891825722,0,-1,-1,0,0.0,0.004659520488492497,-0.004659520488492497,0.823868657252241,0.8559662601433394,-0.004659520488492497
2023-01-12,4919.207,4914.2045,0.0029221869918688195,0.002472944002755613,4,-0.664889070197316,0,0,-1,1,0.0003,-0.0013151101159407982,0.0010151101159407983,0.8247049746604244,0.8548405702557209,0.0010151101159407983
2023-01-13,4928.8651,4959.1444,0.005516590203463176,0.0018624262006298386,4,0.7420171999447808,0,0,0,0,0.0,0.0,0.009144898223100162,0.8322468177177783,0.8548405702557209,0.009144898223100162
2023-01-16,4963.8198,5023.4292,0.00498064058255702,0.011321983639695622,4,0.487997886376148,0,0,0,0,0.0,0.0,0.012962881258307357,0.843035134393458,0.8548405702557209,0.012962881258307357
2023-01-17,5026.4739,5022.0493,0.004037087497095608,0.013368352471246455,4,-0.021517417424012523,0,0,0,0,0.0,-0.0,-0.00027469283333381167,0.8428035586837915,0.8548405702557209,-0.00027469283333381167
2023-01-18,5027.8788,5025.945,0.002716986966836524,0.015106175327663724,4,-0.7966273581988135,0,0,0,0,0.0,0.0,0.0007757191869861568,0.8434573375751228,0.8548405702557209,0.0007757191869861568
2023-01-19,5020.0516,5059.344,0.002487973901845078,0.014952260204598096,4,-0.8700357791748884,0,0,0,0,0.0,0.0,0.006645317447763643,0.8490623793369549,0.8548405702557209,0.006645317447763643
2023-01-20,5070.6518,5096.7804,0.00328052522000346,0.003804082276792085,3,-0.19261047142843948,0,0,0,0,0.0,0.0,0.007399457320949043,0.8553449801756822,0.8548405702557209,0.007399457320949043
2023-01-30,5179.7567,5132.8287,0.004291907688977527,-0.008729641980723799,4,0.7893796223787246,0,0,0,0,0.0,0.0,0.007072759108868176,0.8613946291754444,0.8548405702557209,0.007072759108868176
2023-01-31,5123.9543,5112.4134,0.0057230902322272514,-0.0068988158581356875,4,1.8224508414040403,1,0,0,0,0.0,-0.0,-0.003977397492341717,0.8579685203374454,0.8548405702557209,-0.003977397492341717
2023-02-01,5124.4343,5175.5461,0.0029793497829068744,-0.006888331956919432,4,-0.4150620054979313,0,1,0,1,0.0003,-0.0003,0.012348903553065504,0.8685634908466588,0.8545841180846442,0.012348903553065504
2023-02-02,5187.1586,5172.521,0.0031628549984698212,-0.00931470662924098,4,-0.2010948058546895,0,0,1,1,0.0003,-0.0008844987063297057,-0.0005844987063297058,0.8680558166098937,0.8538282395377484,-0.0005844987063297058
2023-02-03,5156.0701,5143.6814,0.0025891497135026604,-0.013789349578517025,4,-0.6275028347841075,0,0,0,0,0.0,-0.0,-0.005575540437631754,0.8632159363022638,0.8538282395377484,-0.005575540437631754
2023-02-06,5112.2767,5100.2229,0.0016525668355584413,-0.014282276967788174,4,-1.2976078932319697,-1,0,0,0,0.0,-0.0,-0.008448909763345891,0.8559227027501638,0.8538282395377484,-0.008448909763345891
2023-02-07,5109.7993,5117.0608,0.0023403528341367982,-0.0135323081303492,4,-0.691157007160646,0,-1,0,1,0.0003,-0.0003,0.0033014047288013604,0.8587484500085116,0.8535720910658872,0.0033014047288013604
2023-02-08,5121.2942,5089.4361,0.0026581772397359666,-0.011872140332132195,4,-0.42282907782772894,0,0,-1,1,0.0003,0.005098548322896657,-0.005398548322896657,0.8541124550039281,0.8579240696192626,-0.005398548322896657
2023-02-09,5078.9572,5160.8171,0.0033438750575047393,-0.014827632195179175,4,0.117657656851345,0,0,0,0,0.0,0.0,0.014025325909878372,0.8660916605490445,0.8579240696192626,0.014025325909878372
2023-02-10,5154.1417,5139.4296,0.0023746279911702264,-0.01169221253520247,4,-0.621451534265266,0,0,0,0,0.0,-0.0,-0.004144208094489454,0.8625023964788273,0.8579240696192626,-0.004144208094489454
2023-02-13,5135.0774,5188.1326,0.0007957234179095884,-0.014803673011447057,4,-1.8666072275082497,-1,0,0,0,0.0,0.0,0.009476343444805524,0.8706757654098285,0.8579240696192626,0.009476343444805524
2023-02-14,5197.8954,5192.1722,0.0033612514601263515,-0.015198887249141698,4,0.12652659407616826,0,-1,0,1,0.0003,-0.0003,0.0007786231215447525,0.8713536936921452,0.8576666923983769,0.0007786231215447525
2023-02-15,5193.6877,5180.8566,0.0014733097802053187,-0.01635891605724822,4,-1.3369399004025904,-1,0,-1,1,0.0003,0.0018793576106740043,-0.0021793576106740042,0.8694547023882083,0.8592785548241573,-0.0021793576106740042
2023-02-16,5181.212,5109.8101,0.0015676944701636078,-0.01739348758540893,4,-1.1635797013744054,-1,-1,0,1,0.0003,-0.0003,-0.01371327282056034,0.8575316328492397,0.85902077125771,-0.01371327282056034
2023-02-17,5105.4501,5054.7732,0.002966886183844236,-0.02028108411366624,3,0.023882395544262792,0,-1,-1,0,0.0,0.010770830798584874,-0.010770830798584874,0.8482953047273863,0.8682731386373969,-0.010770830798584874
2023-02-20,5061.0964,5151.9978,0.006974883220677768,-0.025209852520842346,4,2.8260243812957655,1,0,-1,1,0.0003,-0.01953421608708398,0.019234216087083977,0.8646115999241717,0.8513121035246434,0.019234216087083977
2023-02-21,5152.6668,5171.2614,0.004647621983103151,-0.021682180604001122,4,1.110838089097993,1,1,0,1,0.0003,-0.0003,0.003739054391677099,0.8678444297239631,0.8510567098935861,0.003739054391677099
2023-02-22,5144.2223,5149.3775,0.004151262472885627,-0.022662471067652762,4,0.7028233592967882,0,1,1,0,0.0,-0.0042318301681676385,-0.0042318301681676385,0.864171859484981,0.8474551824338369,-0.0042318301681676385
2023-02-23,5150.3925,5139.3138,0.004644232908959478,-0.023543178989044625,4,0.9525400168153084,0,0,1,1,0.0003,-0.0022543527348693245,-0.0019543527348693246,0.8624829628479994,0.845544719525638,-0.0019543527348693246
2023-02-24,5139.8355,5105.595,0.005097183677327746,-0.02370366283518753,4,1.1567523129621755,1,0,0,0,0.0,-0.0,-0.006560953721097884,0.8568242520435183,0.845544719525638,-0.006560953721097884
2023-02-27,5085.8758,5076.5987,0.005283073494386428,-0.023998240817439016,4,1.2100670034185022,1,1,0,1,0.0003,-0.0003,-0.0056793184731653845,0.8519580742406314,0.8452910561097804,-0.0056793184731653845
2023-02-28,5092.2242,5115.2711,0.005847515366058992,-0.023143458158270146,4,1.5573277115491395,1,1,1,0,0.0,0.007617777627370925,0.007617777627370925,0.8584481013980397,0.8517302954056302,0.007617777627370925
2023-03-01,5114.8936,5169.9491,0.004692304374818564,-0.021498707509213774,4,0.7588565386462782,0,1,1,0,0.0,0.010689169533947052,0.010689169533947052,0.8676241986899783,0.8608345849304198,0.010689169533947052
2023-03-02,5164.8105,5154.2112,0.005698535805641081,-0.02442709790361451,4,1.2556998741753047,1,0,1,1,0.0003,-0.0033441112079807597,-0.0030441112079807597,0.8649830541424308,0.8579558583467365,-0.0030441112079807597
2023-03-03,5158.845,5161.7925,0.00437508134264327,-0.02361875403981848,4,0.4093686338252031,0,1,0,1,0.0003,-0.0003,0.001470894324237193,0.8662553528073302,0.8576984715892325,0.001470894324237193
2023-03-06,5164.7763,5154.6552,0.0021666598411269264,-0.0266619036498991,4,-0.9563072287755806,0,0,1,1,0.0003,-0.0016827173409236559,-0.001382717340923656,0.8650575665093356,0.8562552074978056,-0.001382717340923656
2023-03-07,5149.8386,5066.1205,0.002714183919512286,-0.025636750962918547,4,-0.6368028136394681,0,0,0,0,0.0,-0.0,-0.01717567840425105,0.8501996159458073,0.8562552074978056,-0.01717567840425105
2023-03-08,5048.3313,5071.4656,0.0035504431248046487,-0.0260184277916955,4,-0.14786351597521252,0,0,0,0,0.0,0.0,0.0010550676794995884,0.8510966340817147,0.8562552074978056,0.0010550676794995884
2023-03-09,5076.274,5061.6567,0.003790004452985679,-0.026957541076239863,4,-0.011695746652445146,0,0,0,0,0.0,-0.0,-0.0019341351738638712,0.8494504981453801,0.8562552074978056,-0.0019341351738638712
2023-03-10,5030.2778,4993.5126,0.002743534171574438,-0.027513249027272264,4,-0.6869390334821249,0,0,0,0,0.0,-0.0,-0.013462805567196923,0.8380145112498902,0.8562552074978056,-0.013462805567196923
2023-03-13,4984.2862,5031.0275,0.003397824067672107,-0.029121902425448706,4,-0.3934768374862059,0,0,0,0,0.0,0.0,0.007512727613824488,0.8443102860093429,0.8562552074978056,0.007512727613824488
2023-03-14,5022.7481,4989.8018,0.004291288328324842,-0.032226280245458705,4,0.20304331069652526,0,0,0,0,0.0,-0.0,-0.008194290331348775,0.8373917623960382,0.8562552074978056,-0.008194290331348775
2023-03-15,5016.1301,5007.3922,0.0029871311017252546,-0.03211357559239655,4,-0.8298621610994048,0,0,0,0,0.0,0.0,0.0035252702822785587,0.8403437946906378,0.8562552074978056,0.0035252702822785587
2023-03-16,4976.9585,4937.7146,0.003019466660321082,-0.03462217026341583,4,-0.9347714091190609,0,0,0,0,0.0,-0.0,-0.013914947584892534,0.8286504548342278,0.8562552074978056,-0.013914947584892534
2023-03-17,4971.1239,4967.6779,0.006054065044838392,-0.03632859716593012,3,1.4017382795096727,1,0,0,0,0.0,0.0,0.006068252709461763,0.8336789152019723,0.8562552074978056,0.006068252709461763
2023-03-20,4974.0836,4948.4184,0.006598260089484543,-0.0368250511813018,4,1.9118521867434524,1,1,0,1,0.0003,-0.0003,-0.0038769623127136166,0.8304467734668304,0.8559983309355563,-0.0038769623127136166
2023-03-21,4956.9108,5009.7679,0.006952446206184941,-0.03858801624090083,4,1.9024639664492828,1,1,1,0,0.0,0.012397799668677933,0.012397799668677933,0.8407424861997721,0.8666108267592181,0.012397799668677933
2023-03-22,5022.0009,5034.0765,0.00610026824363466,-0.03555904615211662,4,1.1524843441183408,1,1,1,0,0.0,0.004852240759497084,0.004852240759497084,0.8448219711595516,0.8708158311354406,0.004852240759497084
2023-03-23,5019.4766,5065.6766,0.006211859361489568,-0.03477147078707579,4,1.1360674334549608,1,1,1,0,0.0,0.006277238734850199,0.006277238734850199,0.8501251203609669,0.8762821500015647,0.006277238734850199
2023-03-24,5065.1648,5060.337,0.008005801159812585,-0.03380837775654881,4,2.027654915807142,1,1,1,0,0.0,-0.0010540743955109733,-0.0010540743955109733,0.8492290252386137,0.8753584834240048,-0.0010540743955109733
2023-03-27,5058.0562,5055.6172,0.005632860231115812,-0.03235081182167049,4,0.5480902255731704,0,1,1,0,0.0,-0.0009327046795502003,-0.0009327046795502003,0.8484369453527637,0.8745420324702312,-0.0009327046795502003
2023-03-28,5056.9447,5027.0252,0.006725062669843611,-0.03261027374225159,4,1.1636454134602512,1,0,1,1,0.0003,-0.005955491479853225,-0.005655491479853225,0.8436386174371284,0.8693337048470813,-0.005655491479853225
2023-03-29,5036.4474,5021.8415,0.004450294283372049,-0.03139209043537992,4,-0.19357033804205764,0,1,0,1,0.0003,-0.0003,-0.001031166503800196,0.8427686855535149,0.8690729047356271,-0.001031166503800196
2023-03-30,5022.6267,5040.6295,0.007851354407426306,-0.03573656688389531,4,1.659756818369035,1,0,1,1,0.0003,0.0034412570667552104,0.0037412570667552103,0.845921699853982,0.8720636080105741,0.0037412570667552103
2023-03-31,5045.1379,5074.026,0.006920417966435491,-0.03176174403373006,4,1.0398221546737303,1,1,0,1,0.0003,-0.0003,0.006625462157057838,0.8515263220641986,0.871801988928171,0.006625462157057838
2023-04-03,5080.5997,5128.9823,0.0036405876234532125,-0.033229564954744176,4,-0.8230616237602599,0,1,1,0,0.0,0.010830906266542595,0.010830906266542595,0.8607491238419698,0.8812443945532373,0.010830906266542595
2023-04-04,5127.7694,5125.264,0.005483315196373053,-0.0311841282533945,4,0.15788027147492023,0,0,1,1,0.0003,-0.0010249586336064428,-0.0007249586336064429,0.8601251163332714,0.8803411555027227,-0.0007249586336064429
2023-04-06,5103.5093,5123.7819,0.003460689806072725,-0.031189848802115394,4,-1.050707966750947,-1,0,0,0,0.0,-0.0,-0.00028917534784556054,0.859876389353565,0.8803411555027227,-0.00028917534784556054
2023-04-07,5125.5129,5162.8095,0.004260329782803111,-0.030284228766228927,4,-0.5921145575604025,0,-1,0,1,0.0003,-0.0003,0.007616951845667019,0.8664260264044972,0.880077053156072,0.007616951845667019
2023-04-10,5170.5503,5121.3611,0.004241614299552733,-0.027384561437398515,4,-0.6829835937966954,0,0,-1,1,0.0003,0.007728264455622547,-0.008028264455622547,0.8594701291332877,0.886878521364187,-0.008028264455622547
2023-04-11,5122.5381,5124.7676,0.0028488835045665257,-0.025265910492947286,4,-1.5160141573417882,-1,0,0,0,0.0,0.0,0.0006651552064937949,0.8600418101645065,0.886878521364187,0.0006651552064937949
2023-04-12,5126.7682,5139.6474,0.0025461582364863086,-0.026050956916542276,4,-1.5569393055163157,-1,-1,0,1,0.0003,-0.0003,0.0029035072731882217,0.8625389478155652,0.8866124578077778,0.0029035072731882217
2023-04-13,5126.6939,5105.746,0.0032472136690349248,-0.025773703739577675,4,-1.1641474824911204,-1,-1,-1,0,0.0,0.006596055597121286,-0.006596055597121286,0.8568495929610912,0.8924606028725781,-0.006596055597121286
2023-04-14,5116.3871,5131.816,0.0033264067089430025,-0.029081388055423138,4,-1.138954857534426,-1,-1,-1,0,0.0,-0.005106011932438426,0.005106011932438426,0.8612246772070555,0.8879036883850795,0.005106011932438426
2023-04-17,5127.2494,5168.2196,0.003625216958309652,-0.029596106618269752,4,-0.874834721519283,0,-1,-1,0,0.0,-0.007093707178901232,0.007093707178901232,0.8673339528824061,0.8816051596166093,0.007093707178901232
2023-04-18,5158.5417,5167.2232,0.002465080623231134,-0.028065733511013567,4,-1.391457341389423,-1,0,-1,1,0.0003,-0.00010720633465347544,-0.00019279366534652453,0.8671667363905504,0.8815106459588353,-0.00019279366534652453
2023-04-19,5162.7375,5134.0966,0.0025497146299494925,-0.02514178658288699,4,-1.213910278406048,-1,-1,0,1,0.0003,-0.0003,-0.006410909441651458,0.8616074089727381,0.8812461927650477,-0.006410909441651458
2023-04-20,5128.9296,5123.4256,0.000730308286154262,-0.025637882423728275,4,-1.9173347918140042,-1,-1,-1,0,0.0,0.002078457191475591,-0.002078457191475591,0.8598165948573301,0.8830778252518606,-0.002078457191475591
2023-04-21,5121.6721,5003.5475,0.00456805422957574,-0.035877871462940435,3,0.12747161234379342,0,-1,-1,0,0.0,0.023398036657348964,-0.023398036657348964,0.8396985746522613,0.9037401125783957,-0.023398036657348964
2023-04-24,5000.713,4959.0685,0.002396390264102965,-0.02224962455886351,4,-0.9618929569927098,0,0,-1,1,0.0003,0.008589492904783913,-0.008889492904783913,0.8322340801307329,0.9115027818631564,-0.008889492904783913
2023-04-25,4956.8287,4902.1019,0.0027067924803475087,-0.023132684028117134,4,-0.7028005926668486,0,0,0,0,0.0,-0.0,-0.011487358966709271,0.8226739085079421,0.9115027818631564,-0.011487358966709271
2023-04-26,4885.8456,4915.1291,0.0018110656634899736,-0.02065763759728554,4,-1.1330086825707504,-1,0,0,0,0.0,0.0,0.002657472297750596,0.8248601416298842,0.9115027818631564,0.002657472297750596
2023-04-27,4899.9278,4932.2731,0.00297661622326181,-0.02150333728693669,4,-0.37314895990011426,0,-1,0,1,0.0003,-0.0003,0.0034880060424049564,0.8277372587880283,0.9112293310285975,0.0034880060424049564
2023-04-28,4930.1826,4998.8052,0.0009411074153991535,-0.019537806918498418,4,-1.6411211367466658,-1,0,-1,1,0.0003,-0.01378913546575492,0.01348913546575492,0.8389027188018726,0.8986642663426749,0.01348913546575492
2023-05-04,4981.8212,5010.5235,0.0005680759926681486,-0.01862261907424485,4,-1.8982241612791788,-1,-1,0,1,0.0003,-0.0003,0.00234422017485314,0.8408692914800271,0.8983946670627722,0.00234422017485314
2023-05-05,5007.7769,4976.5826,-0.0006997234443276703,-0.018364027361572978,4,-2.3386133998090295,-1,-1,-1,0,0.0,0.0067739229244210275,-0.0067739229244210275,0.8351733077100288,0.9044803232931663,-0.0067739229244210275
2023-05-08,4985.3768,5021.6967,-0.0020601880820066776,-0.01867878522305943,4,-2.6582130942126323,-1,-1,-1,0,0.0,-0.009065277043728948,0.009065277043728948,0.8427443851239478,0.8962809585819123,0.009065277043728948
2023-05-09,5020.0981,4965.3615,-0.001649401534766037,-0.017102760252110275,4,-2.0223894647834233,-1,-1,-1,0,0.0,0.011218359722920068,-0.011218359722920068,0.8332901754571562,0.9063357607880878,-0.011218359722920068
2023-05-10,4954.0579,4951.6911,-0.0010633820185107432,-0.015865584252821103,4,-1.5190759746981015,-1,-1,-1,0,0.0,0.002753153018163923,-0.002753153018163923,0.83099600009559,0.9088310418233714,-0.002753153018163923
2023-05-11,4960.5675,4950.4472,-0.0014363508784304008,-0.01583019549975498,4,-1.5348809449448462,-1,-1,-1,0,0.0,0.00025120710781012523,-0.00025120710781012523,0.8307872479938042,0.9090593466408758,-0.00025120710781012523
2023-05-12,4942.0093,4888.8439,-0.001595066418373562,-0.015197875332517445,4,-1.4361662936493722,-1,-1,-1,0,0.0,0.012443986878599489,-0.012443986878599489,0.8204489423808615,0.9203716692223431,-0.012443986878599489
2023-05-15,4890.0202,4948.3288,-0.00038670832905430977,-0.014037124725085597,4,-0.7594915755237388,0,-1,-1,0,0.0,-0.012167477877540911,0.012167477877540911,0.8304317367369325,0.9091730672979649,0.012167477877540911
2023-05-16,4950.0417,4913.1989,0.0004830821843713213,-0.011613898104923026,4,-0.26884485568656263,0,0,-1,1,0.0003,0.006799346349013769,-0.007099346349013769,0.824536214218624,0.9153548498737188,-0.007099346349013769
2023-05-17,4902.1397,4916.8555,-0.0015793435746325915,-0.011727328384312405,4,-1.1897395212535238,-1,0,0,0,0.0,0.0,0.0007442401731383441,0.8251498671934528,0.9153548498737188,0.0007442401731383441
2023-05-18,4921.6249,4924.3557,-0.0021731725379772002,-0.013517850428439419,4,-1.354278156381213,-1,-1,0,1,0.0003,-0.0003,0.0015254058208544752,0.826408555603947,0.9150802434187567,0.0015254058208544752
2023-05-19,4913.2949,4916.9769,-0.0023542550309737704,-0.008439819664463697,3,-1.2992555931087675,-1,-1,-1,0,0.0,0.0014984295305882078,-0.0014984295305882078,0.8251702406198993,0.9164514266783532,-0.0014984295305882078
2023-05-22,4911.5838,4934.4679,-0.0054781696172643245,-0.009270382807821479,4,-2.334358896123628,-1,-1,-1,0,0.0,-0.0035572670679009377,0.0035572670679009377,0.8281055915422684,0.9131913641988995,0.0035572670679009377
2023-05-23,4932.4144,4873.9444,-0.006923768836554541,-0.006690068386982736,4,-2.363429532358936,-1,-1,-1,0,0.0,0.012265456220720283,-0.012265456220720283,0.817948498663073,0.9243920728976209,-0.012265456220720283
2023-05-24,4860.1133,4833.6205,-0.0055577954210146744,-0.008177019947813655,4,-1.7061358969402434,-1,-1,-1,0,0.0,0.008273360689137199,-0.008273360689137199,0.811181315708495,0.9320399019348822,-0.008273360689137199
2023-05-25,4825.3494,4824.0094,-0.007030696677551584,-0.007016498437332833,4,-1.9541055012939337,-1,-1,-1,0,0.0,0.0019883853107623972,-0.0019883853107623972,0.8095683746959754,0.9338931563849339,-0.0019883853107623972
2023-05-26,4820.7763,4841.9347,-0.005484093435429161,-0.005640603340506232,4,-1.282592192014306,-1,-1,-1,0,0.0,-0.0037158509682837515,0.0037158509682837515,0.8125766101249814,0.9304229485955073,0.0037158509682837515
2023-05-29,4852.7883,4824.9204,-0.005066293234832177,-0.0065817123594714725,4,-1.0297530847568959,-1,-1,-1,0,0.0,0.003513946604856044,-0.003513946604856044,0.8097212593046473,0.9336924051568047,-0.003513946604856044
2023-05-30,4815.2125,4841.2365,-0.005767592289548014,-0.006089429288401409,4,-1.2095850251761548,-1,-1,-1,0,0.0,-0.003381630917683065,0.003381630917683065,0.8124594377498172,0.9305350020519206,0.003381630917683065
2023-05-31,4830.1094,4814.7948,-0.004669820207880125,-0.004964503775208478,4,-0.694341312393085,0,-1,-1,0,0.0,0.005461765811275776,-0.005461765811275776,0.808021974569667,0.9356173663123232,-0.005461765811275776
2023-06-01,4800.5662,4825.0142,-0.00512498161001982,-0.003030383436749079,4,-0.799517226910015,0,0,-1,1,0.0003,-0.002422499592298377,0.002122499592298377,0.8097370008812592,0.9333508336238843,0.002122499592298377
2023-06-02,4838.0703,4877.5536,-0.006070774555014641,-0.00263745645203059,4,-1.094792731594723,-1,0,0,0,0.0,0.0,0.010888962772379163,0.8185541969392732,0.9333508336238843,0.010888962772379163
2023-06-05,4877.3601,4871.8642,-0.005816905738878951,-0.005165511370430359,4,-0.8937050550555234,0,-1,0,1,0.0003,-0.0003,-0.001166445408206318,0.8175993981548854,0.9330708283737972,-0.001166445408206318
2023-06-06,4866.064,4799.3453,-0.006866269847139172,-0.0064063365191113835,4,-1.2100341589813786,-1,0,-1,1,0.0003,0.014585246596159196,-0.014885246596159196,0.8054292294964785,0.9466798964973114,-0.014885246596159196
2023-06-07,4802.7726,4794.7692,-0.005196589012242188,-0.0069443674337495796,4,-0.4342357408135542,0,-1,0,1,0.0003,-0.0003,-0.0009534842179411696,0.8046612654374852,0.9463958925283623,-0.0009534842179411696
2023-06-08,4790.8834,4799.2428,-0.005353041085204925,-0.009483785113365365,4,-0.4319772674857515,0,0,-1,1,0.0003,-0.0012330167550087864,0.0009330167550087864,0.8054120278802449,0.9452289705360034,0.0009330167550087864
2023-06-09,4800.8356,4827.0025,-0.0038684203040240677,-0.009921797800207065,4,0.3055196807320552,0,0,0,0,0.0,0.0,0.005784183288247036,0.810070678672063,0.9452289705360034,0.005784183288247036
2023-06-12,4818.3335,4844.8576,-0.005695639404707301,-0.012818290823286123,4,-0.48163540532510984,0,0,0,0,0.0,0.0,0.003699003677748447,0.8130671330917071,0.9452289705360034,0.003699003677748447
2023-06-13,4837.7982,4866.304,-0.003457346036231755,-0.014337191390004791,4,1.0062236251292218,1,0,0,0,0.0,0.0,0.004426631651671231,0.8166662817979844,0.9452289705360034,0.004426631651671231
2023-06-14,4871.5489,4870.5082,-0.003738813772044103,-0.013305659636012629,4,1.0122294404310364,1,1,0,1,0.0003,-0.0003,0.0008639410936925884,0.8173718333586628,0.9449454018448427,0.0008639410936925884
2023-06-15,4875.1491,4921.7208,-0.0034163576722488955,-0.01244345628045224,4,1.422763174600097,1,1,1,0,0.0,0.010514837034870439,0.010514837034870439,0.8259663649833224,0.9548813487520913,0.010514837034870439
2023-06-16,4925.1406,4965.4835,-0.008537910137579121,0.0073745301694662655,3,-2.46049327406943,-1,1,1,0,0.0,0.008891747780573,0.008891747780573,0.8333106495759909,0.9633719128655682,0.008891747780573
2023-06-19,4962.9473,4949.892,-0.008183373273009926,0.011494415545308657,4,-1.8694691043254699,-1,-1,1,2,0.0006,-0.0037399761976855787,-0.003139976197685579,0.8306940739710443,0.9597689248419321,-0.003139976197685579
2023-06-20,4943.8431,4941.4187,-0.007971427808899012,0.006701115368749606,4,-1.600892687624134,-1,-1,-1,0,0.0,0.0017118151264713388,-0.0017118151264713388,0.8292720792897506,0.9614118718053938,-0.0017118151264713388
2023-06-21,4926.1423,4853.0233,-0.007468661307089955,0.003688925628744266,4,-1.1475514512134255,-1,-1,-1,0,0.0,0.017888668288724485,-0.017888668288724485,0.8144375061422354,0.9786102498689622,-0.017888668288724485
2023-06-26,4817.9149,4770.7757,-0.0047441734926809195,0.010104907049301831,4,0.5905588931844571,0,-1,-1,0,0.0,0.016947703506801526,-0.016947703506801526,0.800634660763318,0.9951954462324583,-0.016947703506801526
2023-06-27,4774.1604,4828.3212,-0.007697062179166151,0.009422276070128202,4,-1.2594154546335692,-1,0,-1,1,0.0003,-0.012362084578824406,0.012062084578824406,0.8102919837581836,0.9828927559536718,0.012062084578824406
2023-06-28,4820.7123,4815.6284,-0.0054044698190787825,0.010366914058486032,4,0.22424468350896676,0,-1,0,1,0.0003,-0.0003,-0.002628822622654181,0.8081618698603247,0.9825978881268856,-0.002628822622654181
2023-06-29,4808.4458,4818.6825,-0.004819365975325835,0.01050882937001151,4,0.5658836821167171,0,0,-1,1,0.0003,-0.0009342059117352416,0.0006342059117352417,0.8086744108958291,0.981679939370939,0.0006342059117352417
2023-06-30,4812.1133,4859.8924,-0.004305077586743403,0.010965271434177793,4,0.874978124802292,0,0,0,0,0.0,0.0,0.008552109419950327,0.8155902829429241,0.981679939370939,0.008552109419950327
2023-07-03,4871.8246,4900.6449,-0.005830252659539282,0.012271702248967491,4,-0.0687091386271643,0,0,0,0,0.0,0.0,0.00838547371954168,0.8224293938264556,0.981679939370939,0.00838547371954168
2023-07-04,4897.2441,4914.6886,-0.005140507001784396,0.009868051497659043,4,0.33932881557517064,0,0,0,0,0.0,0.0,0.0028656840653769056,0.8247862166352417,0.981679939370939,0.0028656840653769056
2023-07-05,4910.0783,4877.9575,-0.005082589029230784,0.00851740682512079,4,0.3516987293401243,0,0,0,0,0.0,-0.0,-0.007473739027941684,0.8186219796982664,0.981679939370939,-0.007473739027941684
2023-07-06,4866.7071,4856.9795,-0.006125297714921696,0.011989933122532319,4,-0.33533784361241625,0,0,0,0,0.0,-0.0,-0.004300570474425003,0.8151014381826608,0.981679939370939,-0.004300570474425003
2023-07-07,4844.5785,4831.1695,-0.005432634717767981,0.01221324386293151,4,0.11610382116870126,0,0,0,0,0.0,-0.0,-0.005314002251811112,0.8107699873047036,0.981679939370939,-0.005314002251811112
2023-07-10,4847.6022,4845.3587,-0.005126949791352665,0.010679108534383058,4,0.3044298956096632,0,0,0,0,0.0,0.0,0.0029370114213544962,0.8131512280175089,0.981679939370939,0.0029370114213544962
2023-07-11,4853.2487,4879.534,-0.004522615824039913,0.009626443626758178,4,0.726402792307134,0,0,0,0,0.0,0.0,0.007053203305670719,0.8188865489469722,0.981679939370939,0.007053203305670719
2023-07-12,4876.2643,4830.4305,-0.003460127271176309,0.009762589100978178,4,1.287189967064839,1,0,0,0,0.0,-0.0,-0.0100631535716319,0.8106459678471751,0.981679939370939,-0.0100631535716319
2023-07-13,4843.52,4891.4325,-0.0006803825782189636,0.011006788671808787,4,2.5111786762902737,1,1,0,1,0.0003,-0.0003,0.012628688064138194,0.8208833629055685,0.9813854353891277,0.012628688064138194
2023-07-14,4897.2527,4889.7442,-0.0016080459180786125,0.012241371871609175,4,1.8178797572099166,1,1,1,0,0.0,-0.000345154512507273,-0.000345154512507273,0.8206000313086195,0.9810467057775942,-0.000345154512507273
2023-07-17,4871.3277,4862.8807,-0.002065425670702853,0.010794890255213416,4,1.4969807887885447,1,1,1,0,0.0,-0.00549384566988198,-0.00549384566988198,0.8160917813799096,0.975656986581106,-0.00549384566988198
2023-07-18,4866.1729,4851.5701,-0.00010006179884697731,0.011761716589827342,4,2.099313705834601,1,1,1,0,0.0,-0.002325905301357678,-0.002325905301357678,0.8141936291792036,0.9733877008237104,-0.002325905301357678
2023-07-19,4846.233,4844.294,0.0009003454382916754,0.01303431270755223,4,2.1692286949876722,1,1,1,0,0.0,-0.001499741289938239,-0.001499741289938239,0.8129725493755189,0.971927871097667,-0.001499741289938239
2023-07-20,4850.331,4796.9051,0.0003423738262116759,0.012748670047648954,4,1.7276952061200985,1,1,1,0,0.0,-0.009782416178704234,-0.009782416178704234,0.8050197135556654,0.9624200681669076,-0.009782416178704234
2023-07-21,4788.2446,4791.523,0.0023055275993788247,0.013988537007827942,3,2.144856479026158,1,1,1,0,0.0,-0.0011219942625089185,-0.0011219942625089185,0.8041164860558493,0.9613402383723009,-0.0011219942625089185
2023-07-24,4777.1294,4779.8231,0.0010835527292497775,0.015243095660232093,4,1.492929978590097,1,1,1,0,0.0,-0.0024417914721478473,-0.0024417914721478473,0.8021530012775846,0.9589928459764108,-0.0024417914721478473
2023-07-25,4837.7078,4885.7139,0.002232584482999251,0.012548894180576187,4,1.7070167493640727,1,1,1,0,0.0,0.022153706901830716,0.022153706901830716,0.819923663758312,0.9802380924071247,0.022153706901830716
