date,open,close,signal_mean,signal_raw,pos_target,pos,pos_prev,turnover_units,cost,index_ret,strat_ret,index_nav,strat_nav
2021-03-19,5421.0219,5389.634,-0.5,-1,-1,-1,-1,0,0.0,-0.018880568285488897,0.018880568285488897,0.943532964912668,1.0392363895589933
2021-03-22,5392.3948,5456.4008,-0.5,-1,-1,-1,-1,0,0.0,0.012388002599063475,-0.012388002599063475,0.9552214537343082,1.026362326464095
2021-03-23,5456.7072,5397.6099,-0.5,-1,-1,-1,-1,0,0.0,-0.010774666699704283,0.010774666699704283,0.944929260945914,1.037421038444879
2021-03-24,5369.0765,5318.9723,-0.5,-1,-1,-1,-1,0,0.0,-0.014568966905148195,0.014568966905148195,0.9311626178154868,1.0525351912206868
2021-03-25,5294.613,5318.0582,-0.5,-1,-1,-1,-1,0,0.0,-0.0001718565069421807,0.0001718565069421807,0.9310025914605939,1.0527160762420837
2021-03-26,5337.5655,5425.7543,-0.5,-1,-1,-1,-1,0,0.0,0.02025101944164498,-0.02025101944164498,0.9498563430404843,1.031397502515573
2021-03-29,5440.5298,5436.1515,-0.5,-1,-1,-1,-1,0,0.0,0.0019162681214666133,-0.0019162681214666133,0.9516765224706256,1.0294210683609422
2021-03-30,5428.631,5463.4299,-0.5,-1,-1,-1,-1,0,0.0,0.005017961695879869,-0.005017961695879869,0.9564519988072514,1.0242554728709752
2021-03-31,5455.4828,5433.6977,-0.5,-1,-1,-1,-1,0,0.0,-0.005442039258159115,0.005442039258159115,0.9512469494811976,1.0298295113647233
2021-04-01,5442.1027,5487.6981,-0.25,-1,-1,-1,-1,0,0.0,0.009938057466833294,-0.009938057466833294,0.9607004963302916,1.0195950064997399
2021-04-02,5502.7966,5524.692,-0.5,-1,-1,-1,-1,0,0.0,0.006741241833256195,-0.006741241833256195,0.9671768107053834,1.0127216699889448
2021-04-06,5540.722,5527.4872,-0.25,-1,-1,-1,-1,0,0.0,0.0005059467568508946,-0.0005059467568508946,0.9676661506760612,1.0122092867444212
2021-04-07,5531.1237,5509.2748,-0.25,-1,-1,-1,-1,0,0.0,-0.0032948787289818204,0.0032948787289818204,0.9644778080594429,1.0155443935925934
2021-04-08,5488.2558,5509.0241,-0.25,-1,-1,-1,-1,0,0.0,-4.550508172151968e-05,4.550508172151968e-05,0.9644339194179686,1.0155906060232156
2021-04-09,5499.2129,5457.5934,-0.375,-1,-1,-1,-1,0,0.0,-0.009335718825408623,0.009335718825408623,0.9554302355205957,1.0250718743627747
2021-04-12,5452.4364,5365.0545,-0.375,-1,-1,-1,-1,0,0.0,-0.01695599016225713,0.01695599016225713,0.9392299698463855,1.0424529829800764
2021-04-13,5361.2182,5350.8719,-0.375,-1,-1,-1,-1,0,0.0,-0.0026435146185374014,0.0026435146185374014,0.9367471016909281,1.0452087226797222
2021-04-14,5354.1426,5408.4332,-0.375,-1,-1,-1,-1,0,0.0,0.010757368345895246,-0.010757368345895246,0.9468240353107672,1.0339650274515138
2021-04-15,5395.6668,5382.6199,-0.5,-1,-1,-1,-1,0,0.0,-0.004772787061509964,0.004772787061509964,0.9423050458055093,1.0388999223565882
2021-04-16,5395.108,5420.676,-0.5,-1,-1,-1,-1,0,0.0,0.007070181567158551,-0.007070181567158551,0.948967313571004,1.0315547112754202
2021-04-19,5419.5705,5533.776,0.0,0,-1,-1,-1,0,0.0,0.020864556376363197,-0.020864556376363197,0.968767095584332,1.010031779846711
2021-04-20,5515.492,5526.5316,0.0,0,0,0,-1,1,0.0007999999999999999,-0.0013091241857277058,0.0005091241857277059,0.9674988591491654,1.0105460114541847
2021-04-21,5496.261,5532.139,0.0,0,0,0,0,0,0.0,0.0010146327580937697,0.0,0.9684805151850765,1.0105460114541847
2021-04-22,5549.8003,5536.2794,-0.25,-1,0,0,0,0,0.0,0.0007484266031638764,0.0,0.9692053517672868,1.0105460114541847
2021-04-23,5534.1524,5560.1726,0.0,0,-1,0,0,0,0.0,0.0043157503936668284,0.0,0.9733882001457205,1.0105460114541847
2021-04-26,5578.8715,5512.8362,0.0,0,0,0,0,0,0.0,-0.008513476721927704,-0.0,0.9651012823623808,1.0105460114541847
2021-04-27,5509.3375,5515.4807,-0.25,-1,0,0,0,0,0.0,0.0004796986349786536,0.0,0.9655642401301462,1.0105460114541847
2021-04-28,5501.718,5548.4915,0.0,0,-1,-1,0,1,0.0007999999999999999,0.005985117489396785,-0.0007999999999999999,0.9713432555508853,1.0097375746450212
2021-04-29,5551.834,5572.6645,0.25,1,0,-1,-1,0,0.0,0.0043566796488738735,-0.0043566796488738735,0.9755750869444147,1.005338471502862
2021-04-30,5560.6334,5544.2558,0.625,1,1,-1,-1,0,0.0,-0.005097866559165665,0.005097866559165665,0.9706017353327256,1.010463552877379
2021-05-06,5531.77,5510.0088,0.75,1,1,-1,-1,0,0.0,-0.006177023794609271,0.006177023794609271,0.9646063053184863,1.0167052102870882
2021-05-07,5520.8439,5445.0913,0.75,1,1,-1,-1,0,0.0,-0.011781741618996922,0.011781741618996922,0.9532415630651687,1.0286837683773786
2021-05-10,5451.8331,5454.5386,0.75,1,1,1,-1,2,0.0015999999999999999,0.001735012230189792,-0.0033350122301897918,0.954895448835412,1.0252530954288424
2021-05-11,5418.4781,5473.0722,0.75,1,1,1,1,0,0.0,0.0033978309366073933,0.0033978309366073933,0.9581400221326906,1.028736732114343
2021-05-12,5453.272,5511.4702,0.75,1,1,1,1,0,0.0,0.0070158036650787015,0.0070158036650787015,0.9648621444116277,1.0359541470499118
2021-05-13,5458.2456,5460.0805,0.75,1,1,1,1,0,0.0,-0.009324136416450135,-0.009324136416450135,0.955865638154065,1.0262947692616313
2021-05-14,5475.0836,5562.1592,0.75,1,1,1,1,0,0.0,0.01869545696258501,0.01869545696258501,0.9737359830541882,1.0454818189512882
2021-05-17,5562.2245,5611.832,0.75,1,1,1,1,0,0.0,0.008930488720998886,0.008930488720998886,0.9824319212680843,1.0548184825434421
2021-05-18,5613.2084,5622.2737,0.625,1,1,1,1,0,0.0,0.001860657981208158,0.001860657981208158,0.9842598910633854,1.0567811389717126
2021-05-19,5606.8369,5612.1951,0.625,1,1,1,1,0,0.0,-0.0017926199501813178,-0.0017926199501813178,0.9824954871465019,1.0548867320190165
2021-05-20,5597.2069,5614.1626,0.375,1,1,1,1,0,0.0,0.0003505758379640511,0.0003505758379640511,0.9828399263252042,1.0552565498190511
2021-05-21,5625.8981,5582.6059,0.375,1,1,1,1,0,0.0,-0.005620909519079453,-0.005620909519079453,0.9773154720275915,1.0493250482331022
2021-05-24,5584.7601,5611.1166,0.625,1,1,1,1,0,0.0,0.005107059411089798,0.005107059411089798,0.9823066802066137,1.0546840135959734
2021-05-25,5618.4159,5736.1304,0.625,1,1,1,1,0,0.0,0.02227966533434711,0.02227966533434711,1.0041921442973105,1.0781820204523778
2021-05-26,5742.1098,5744.1603,0.625,1,1,1,1,0,0.0,0.0013998810068891476,0.0013998810068891476,1.0055978938073795,1.0796913469847784
2021-05-27,5737.5838,5776.2073,0.5,1,1,1,1,0,0.0,0.005579057395038278,0.005579057395038278,1.0112081821732606,1.0857150069785326
2021-05-28,5779.6225,5764.9983,0.5,1,1,1,1,0,0.0,-0.0019405466974843355,-0.0019405466974843355,1.0092458854748751,1.0836081263073312
2021-05-31,5769.5049,5809.3676,0.5,1,1,1,1,0,0.0,0.0076963249061148264,0.0076963249061148264,1.0170133697196493,1.0919479265182988
2021-06-01,5798.7881,5825.5946,0.5,1,1,1,1,0,0.0,0.0027932472374447848,0.0027932472374447848,1.019854139505063,1.0949980070474796
2021-06-02,5828.2621,5767.1111,0.375,1,1,1,1,0,0.0,-0.010039061077130262,-0.010039061077130262,1.0096157615088077,1.084005255175394
2021-06-03,5763.5778,5740.7292,0.375,1,1,1,1,0,0.0,-0.004574543396606345,-0.004574543396606345,1.0049972303938879,1.079046426093445
2021-06-04,5715.8824,5768.971,0.375,1,1,1,1,0,0.0,0.004919549244719601,0.004919549244719601,1.0099413637596175,1.0843548481239502
2021-06-07,5775.2089,5780.222,0.375,1,1,1,1,0,0.0,0.0019502611470918474,0.0019502611470918474,1.011911013162199,1.086469623253907
2021-06-08,5780.0224,5739.3911,0.625,1,1,1,1,0,0.0,-0.0070638982378185,-0.0070638982378185,1.0047629767394932,1.0787949123967604
2021-06-09,5733.1038,5747.4571,0.625,1,1,1,1,0,0.0,0.0014053755632719156,0.0014053755632719156,1.0061750460738832,1.080311024404425
2021-06-10,5745.587,5797.1855,0.625,1,1,1,1,0,0.0,0.00865224378969276,0.00865224378969276,1.0148807178676198,1.0896581387562647
2021-06-11,5803.8384,5755.7328,0.625,1,1,1,1,0,0.0,-0.007150487076875489,-0.007150487076875489,1.0076238264099373,1.0818665523168758
2021-06-15,5753.4932,5699.5462,0.375,1,1,1,1,0,0.0,-0.009761849959400437,-0.009761849959400437,0.9977875538010066,1.0713055333570647
2021-06-16,5694.7374,5598.9779,0.625,1,1,1,1,0,0.0,-0.017644966190466183,-0.017644966190466183,0.9801816261489199,1.0524023834413199
2021-06-17,5593.128,5643.38,0.375,1,1,1,1,0,0.0,0.007930393867066288,0.007930393867066288,0.9879548525055424,1.0607483488486489
2021-06-18,5643.9619,5669.4488,0.625,1,1,1,1,0,0.0,0.004619359320123806,0.004619359320123806,0.9925185709613255,1.0656483266202088
2021-06-21,5655.2048,5690.6488,0.625,1,1,1,1,0,0.0,0.00373934058633707,0.00373934058633707,0.9962299359364144,1.0696331486587018
2021-06-22,5705.5709,5725.3005,0.375,1,1,1,1,0,0.0,0.006089235378574198,0.006089235378574198,1.0022962145075132,1.07614639666961
2021-06-23,5729.1886,5760.1769,0.375,1,1,1,1,0,0.0,0.006091627854293513,0.006091627854293513,1.00840183004606,1.0827018800348602
2021-06-24,5766.9208,5745.7568,0.375,1,1,1,1,0,0.0,-0.002503412699009333,-0.002503412699009333,1.0058773840990185,1.0799914303991396
2021-06-25,5747.982,5812.0835,0.375,1,1,1,1,0,0.0,0.011543596833057723,0.011543596833057723,1.0174888270845484,1.0924584160548245
2021-06-28,5822.2954,5839.2722,0.375,1,1,1,1,0,0.0,0.004677961010023379,0.004677961010023379,1.0222486001457842,1.0975688939302009
2021-06-29,5842.8173,5785.4997,0.375,1,1,1,1,0,0.0,-0.009208767489893743,-0.009208767489893743,1.0128349504701724,1.0874616371818577
2021-06-30,5787.2492,5834.1879,0.125,0,1,1,1,0,0.0,0.00841555656808679,0.00841555656808679,1.0213585202899895,1.096613232105186
2021-07-01,5849.0476,5801.888,0.375,1,0,0,1,1,0.0007999999999999999,-0.0055363146600060364,-0.006336314660006037,1.015703958140986,1.0896647456062414
2021-07-02,5766.9877,5687.291,0.375,1,1,0,0,0,0.0,-0.019751673937862924,-0.0,0.9956421047423883,1.0896647456062414
2021-07-05,5687.898,5720.7393,-0.125,0,1,0,0,0,0.0,0.0058812358994817515,0.0,1.0014977108318348,1.0896647456062414
2021-07-06,5726.8072,5710.2377,0.0,0,0,0,0,0,0.0,-0.001835706794050318,-0.0,0.999659254679835,1.0896647456062414
2021-07-07,5676.7258,5781.4765,0.0,0,0,0,0,0,0.0,0.01247562776589839,0.0,1.012130631433956,1.0896647456062414
2021-07-08,5792.8316,5748.9753,0.625,1,0,0,0,0,0.0,-0.0056216089436668115,-0.0,1.0064408288241278,1.0896647456062414
2021-07-09,5721.8843,5752.113,0.625,1,1,1,0,1,0.0007999999999999999,0.0005457842200158325,-0.0007999999999999999,1.0069901283468796,1.0887930138097563
2021-07-12,5793.3056,5839.8959,0.625,1,1,1,1,0,0.0,0.015260983224773206,0.015260983224773206,1.0223577878030936,1.1054090657287574
2021-07-13,5835.3202,5861.0727,0.625,1,1,1,1,0,0.0,0.0036262290223356697,0.0036262290223356697,1.026065091284436,1.109417532164456
2021-07-14,5846.5764,5798.9801,0.625,1,1,1,1,0,0.0,-0.010594067533064355,-0.010594067533064355,1.015194888414049,1.09766428790634
2021-07-15,5782.6234,5845.1459,0.625,1,1,1,1,0,0.0,0.007961020593949097,0.007961020593949097,1.023276875827585,1.106402815907605
2021-07-16,5835.6705,5795.5313,0.375,1,1,1,1,0,0.0,-0.008488171355996554,-0.008488171355996554,1.0145911263609315,1.0970114792174241
2021-07-19,5786.0841,5798.3069,0.625,1,1,1,1,0,0.0,0.0004789207160351694,0.0004789207160351694,1.0150770350696512,1.0975368607405498
2021-07-20,5755.7918,5805.9297,0.375,1,1,1,1,0,0.0,0.0013146596293480695,0.0013146596293480695,1.0164115158683356,1.0989797481430867
2021-07-21,5824.4666,5875.6775,0.125,0,1,1,1,0,0.0,0.01201320091767566,0.01201320091767566,1.0286218716235012,1.1121820126619861
2021-07-22,5883.3357,5898.5265,0.375,1,0,0,1,1,0.0007999999999999999,0.003888743042823606,0.003088743042823606,1.0326219177704732,1.1156172571159495
2021-07-23,5892.7877,5833.6449,0.625,1,1,0,0,0,0.0,-0.010999628466533129,-0.0,1.021263460328599,1.1156172571159495
2021-07-26,5814.2417,5694.9198,0.375,1,1,0,0,0,0.0,-0.02378017558113632,-0.0,0.9969776359273861,1.1156172571159495
2021-07-27,5696.6999,5517.6481,0.125,0,1,0,0,0,0.0,-0.031128041522200056,-0.0,0.9659436746795336,1.1156172571159495
2021-07-28,5469.8355,5481.8945,0.125,0,0,0,0,0,0.0,-0.006479862316699725,-0.0,0.9596844926619232,1.1156172571159495
2021-07-29,5575.217,5618.9424,0.625,1,0,0,0,0,0.0,0.02500009805004444,0.0,0.9836766990755784,1.1156172571159495
2021-07-30,5603.6017,5607.7476,0.625,1,1,1,0,1,0.0007999999999999999,-0.0019923322225193774,-0.0007999999999999999,0.9817168882914686,1.1147247633102566
2021-08-02,5598.859,5727.72,0.625,1,1,1,1,0,0.0,0.02139404419699642,0.02139404419699642,1.0027197827885141,1.1385732341640027
2021-08-03,5705.218,5699.8084,0.625,1,1,1,1,0,0.0,-0.00487307340442622,-0.00487307340442622,0.9978334556829154,1.1330248832176066
2021-08-04,5691.4231,5780.6158,0.625,1,1,1,1,0,0.0,0.014177213395453636,0.014177213395453636,1.011979953517255,1.1490880187693415
2021-08-05,5753.3219,5748.7541,0.625,1,1,1,1,0,0.0,-0.005511817616386083,-0.005511817616386083,1.0064021045820288,1.1427544551847104
2021-08-06,5751.82,5738.1969,0.625,1,1,1,1,0,0.0,-0.0018364326976518797,-0.0018364326976518797,1.0045539148501887,1.140655863537822
2021-08-09,5708.2886,5785.8298,-0.125,0,1,1,1,0,0.0,0.008301022225291721,0.008301022225291721,1.012892739223864,1.1501244732124587
2021-08-10,5775.5122,5837.2584,0.25,1,0,0,1,1,0.0007999999999999999,0.00888871636009747,0.00808871636009747,1.021896055486027,1.159427503855081
2021-08-11,5833.1168,5841.8049,0.0,0,1,0,0,0,0.0,0.0007788759188731564,0.0,1.0226919857152366,1.159427503855081
2021-08-12,5825.5092,5824.1754,0.25,1,0,0,0,0,0.0,-0.003017817318753613,-0.0,1.0196056881289945,1.159427503855081
2021-08-13,5802.4452,5804.7324,0.75,1,1,0,0,0,0.0,-0.00333832665822531,-0.0,1.0162019112794354,1.159427503855081
2021-08-16,5794.5314,5779.8252,0.75,1,1,0,0,0,0.0,-0.00429084379496969,-0.0,1.0118415476139857,1.159427503855081
2021-08-17,5774.2672,5646.55,0.25,1,1,1,0,1,0.0007999999999999999,-0.023058690425447503,-0.0007999999999999999,0.9885098066079491,1.1584999618519969
2021-08-18,5645.6495,5703.6281,-0.125,0,1,1,1,0,0.0,0.010108491025493382,0.010108491025493382,0.9985021491166577,1.1702106483194121
2021-08-19,5693.3806,5694.725,-0.25,-1,0,1,1,0,0.0,-0.0015609538076298834,-0.0015609538076298834,0.9969435333850675,1.1683840035521889
2021-08-20,5654.3974,5626.2403,-0.25,-1,-1,1,1,0,0.0,-0.012025988963470624,-0.012025988963470624,0.9849543014553752,1.1543330304203747
2021-08-23,5644.3507,5730.8049,-0.25,-1,-1,1,1,0,0.0,0.018585164234808715,0.018585164234808715,1.0032598389117047,1.1757864993724019
2021-08-24,5737.7854,5786.1531,-0.375,-1,-1,-1,1,2,0.0015999999999999999,0.00965801505474384,0.00805801505474384,1.0129493375397338,1.1852610046855092
2021-08-25,5786.2015,5816.8131,0.375,1,-1,-1,-1,0,0.0,0.005298857370365839,-0.005298857370365839,1.0183168116027634,1.1789804756750242
2021-08-26,5813.2341,5733.4157,-0.25,-1,1,-1,-1,0,0.0,-0.01433730095264718,0.01433730095264718,1.0037168970096746,1.195883873572072
2021-08-27,5719.1854,5757.1462,-0.25,-1,-1,-1,-1,0,0.0,0.00413898123591494,-0.00413898123591494,1.0078712624125683,1.190934132659024
2021-08-30,5774.7453,5762.8429,0.0,0,-1,-1,-1,0,0.0,0.0009895006661460037,-0.0009895006661460037,1.0088685516981148,1.1897557025414218
2021-08-31,5751.9244,5759.2564,0.0,0,0,0,-1,1,0.0007999999999999999,-0.0006223490839910584,-0.00017765091600894156,1.0082406832790982,1.1895443413510385
2021-09-01,5762.2159,5761.8693,0.125,0,0,0,0,0,0.0,0.0004536870419591388,0.0,1.008698109012278,1.1895443413510385
2021-09-02,5750.122,5798.4843,0.125,0,0,0,0,0,0.0,0.006354708531830067,0.0,1.015108091491659,1.1895443413510385
2021-09-03,5806.9683,5767.876,0.125,0,0,0,0,0,0.0,-0.005278672566208398,-0.0,1.009749668257366,1.1895443413510385
2021-09-06,5770.6487,5861.8134,0.125,0,0,0,0,0,0.0,0.016286307125881416,0.0,1.0261947614748623,1.1895443413510385
2021-09-07,5861.3018,5943.952,0.375,1,0,0,0,0,0.0,0.014012489718625343,0.0,1.0405743050193361,1.1895443413510385
2021-09-08,5942.7731,5943.7554,0.625,1,1,1,0,1,0.0007999999999999999,-3.307563721921536e-05,-0.0007999999999999999,1.0405398873611236,1.1885927058779577
2021-09-09,5930.8287,5954.4153,0.75,1,1,1,1,0,0.0,0.0017934620930060152,0.0017934620930060152,1.0424060562053665,1.1907244018399732
2021-09-10,5948.955,5980.3584,0.75,1,1,1,1,0,0.0,0.004356951722866986,0.004356951722866986,1.0469477690678775,1.1959123305740296
2021-09-13,5978.5267,5981.7623,0.75,1,1,1,1,0,0.0,0.0002347518168810403,0.0002347518168810403,1.0471935419588456,1.1961930731664623
2021-09-14,5975.4331,5920.5741,0.75,1,1,1,1,0,0.0,-0.01022912595507186,-0.01022912595507186,1.0364816673188109,1.183957063554458
2021-09-15,5906.4043,5910.0093,0.75,1,1,1,1,0,0.0,-0.0017844215479035919,-0.0017844215479035919,1.03463214709764,1.1818443850584588
2021-09-16,5913.7754,5807.1013,0.75,1,1,1,1,0,0.0,-0.017412493750221247,-0.017412493750221247,1.0166166213025245,1.1612655270898944
2021-09-17,5792.8547,5827.8096,0.75,1,1,1,1,0,0.0,0.003566030439317247,0.003566030439317247,1.0202419071192053,1.1654066353076267
2021-09-22,5743.0042,5824.6654,0.5,1,1,1,1,0,0.0,-0.00053951659642415,-0.00053951659642415,1.019691469677947,1.1647778790862955
2021-09-23,5861.6245,5854.0768,0.375,1,1,1,1,0,0.0,0.005049457433211613,0.005049457433211613,1.0248403583490948,1.1706593754058883
2021-09-24,5845.4103,5807.9642,0.0,0,1,1,1,0,0.0,-0.007877006328307679,-0.007877006328307679,1.016767684360874,1.1614380840975234
2021-09-27,5828.7114,5743.7954,0.0,0,0,0,1,1,0.0007999999999999999,-0.011048415208895435,-0.011848415208895435,1.0055340128130679,1.1476768834377118
2021-09-28,5730.0983,5752.7466,-0.25,-1,0,0,0,0,0.0,0.0015584120562512904,0.0,1.0071010491416066,1.1476768834377118
2021-09-29,5707.5762,5639.4675,-0.25,-1,-1,0,0,0,0.0,-0.01969130710537481,-0.0,0.987269913096814,1.1476768834377118
2021-09-30,5658.3434,5723.4586,-0.5,-1,-1,0,0,0,0.0,0.014893445170133468,0.0,1.0019737634156438,1.1476768834377118
2021-10-08,5787.8148,5769.2936,-0.5,-1,-1,0,0,0,0.0,0.008008269685046754,0.0,1.0099978395304174,1.1476768834377118
2021-10-11,5780.5803,5757.8935,-0.5,-1,-1,-1,0,1,0.0007999999999999999,-0.0019759958134215605,-0.0007999999999999999,1.0080020880279406,1.1467587419309615
2021-10-12,5742.1115,5668.4526,-0.5,-1,-1,-1,-1,0,0.0,-0.015533614854112976,0.015533614854112976,0.9923441718203728,1.1645720505587043
2021-10-13,5667.7929,5723.2498,-0.5,-1,-1,-1,-1,0,0.0,0.009667047405494733,-0.009667047405494733,1.0019372099719268,1.153314077338839
2021-10-14,5715.7045,5725.2119,-0.5,-1,-1,-1,-1,0,0.0,0.00034282969791066265,-0.00034282969791066265,1.0022807038029469,1.1529186870221089
